,word,date,neg,pos,log_odds_ratio
1,해가,2020-02-01,224,0,-6.71001070118937
2,해,2020-02-01,167,0,-6.41787427838821
3,못하고,2020-02-01,111,0,-6.01240917028005
4,힘든,2020-02-01,93,0,-5.83720508125496
5,좋은,2020-02-01,0,959,5.57302298547693
6,아니다,2020-02-01,71,0,-5.57057641800101
7,분에,2020-02-01,60,0,-5.40478416315827
8,비싼,2020-02-01,59,0,-5.38825486120705
9,흐린,2020-02-01,56,0,-5.3369615668195
10,예쁜,2020-02-01,0,552,5.02144770253738
11,병,2020-02-01,37,0,-4.93149645871134
12,잘못,2020-02-01,36,0,-4.90482821162918
13,걱정,2020-02-01,32,0,-4.79041786045144
14,무서워서,2020-02-01,31,0,-4.75964620178468
15,힘들다,2020-02-01,31,0,-4.75964620178468
16,후회,2020-02-01,29,0,-4.69510768064711
17,힘들,2020-02-01,29,0,-4.69510768064711
18,힘들게,2020-02-01,29,0,-4.69510768064711
19,어려운,2020-02-01,27,0,-4.62611480916016
20,좋아하는,2020-02-01,0,368,4.61688634505557
21,싫어하는,2020-02-01,25,0,-4.55200683700644
22,화,2020-02-01,25,0,-4.55200683700644
23,맛있게,2020-02-01,0,340,4.53797217829856
24,미친,2020-02-01,24,0,-4.51278612385316
25,맛있는,2020-02-01,0,318,4.47128080379989
26,좋다,2020-02-01,0,302,4.41982250652441
27,아름다운,2020-02-01,0,297,4.40318318752045
28,심하게,2020-02-01,21,0,-4.38495275234327
29,좋을,2020-02-01,0,290,4.37941296818654
30,좋고,2020-02-01,0,282,4.35153659865828
31,맛집,2020-02-01,0,281,4.34799677195316
32,아파서,2020-02-01,20,0,-4.33843273670838
33,불편한,2020-02-01,19,0,-4.28964257253895
34,슬픈,2020-02-01,19,0,-4.28964257253895
35,무서운,2020-02-01,18,0,-4.23834927815139
36,부족한,2020-02-01,17,0,-4.18428205688112
37,싫은,2020-02-01,17,0,-4.18428205688112
38,화가,2020-02-01,17,0,-4.18428205688112
39,따뜻한,2020-02-01,0,238,4.18255325294656
40,거친,2020-02-01,16,0,-4.12712364304117
41,부담,2020-02-01,16,0,-4.12712364304117
42,스트레스,2020-02-01,16,0,-4.12712364304117
43,예쁘게,2020-02-01,0,223,4.11773575287009
44,귀여운,2020-02-01,0,215,4.08136810869921
45,무섭다,2020-02-01,15,0,-4.06649902122474
46,싫어서,2020-02-01,15,0,-4.06649902122474
47,어렵게,2020-02-01,15,0,-4.06649902122474
48,좋아서,2020-02-01,0,191,3.96358507304283
49,편하게,2020-02-01,0,186,3.93719831786963
50,못하게,2020-02-01,13,0,-3.93296762860021
51,실망,2020-02-01,13,0,-3.93296762860021
52,아픈,2020-02-01,13,0,-3.93296762860021
53,맛있다,2020-02-01,0,178,3.8934755068558
54,무서워,2020-02-01,12,0,-3.85885965644649
55,아프고,2020-02-01,12,0,-3.85885965644649
56,어렵다,2020-02-01,12,0,-3.85885965644649
57,나쁜,2020-02-01,11,0,-3.77881694877295
58,병을,2020-02-01,11,0,-3.77881694877295
59,불편함,2020-02-01,11,0,-3.77881694877295
60,비싸다,2020-02-01,11,0,-3.77881694877295
61,무섭고,2020-02-01,10,0,-3.69180557178333
62,비만,2020-02-01,10,0,-3.69180557178333
63,심한,2020-02-01,10,0,-3.69180557178333
64,울고,2020-02-01,10,0,-3.69180557178333
65,많다,2020-02-01,0,136,3.62607062684317
66,격하게,2020-02-01,9,0,-3.596495391979
67,바보,2020-02-01,9,0,-3.596495391979
68,불편하고,2020-02-01,9,0,-3.596495391979
69,살기,2020-02-01,9,0,-3.596495391979
70,싫다,2020-02-01,9,0,-3.596495391979
71,어려워,2020-02-01,9,0,-3.596495391979
72,폐렴,2020-02-01,9,0,-3.596495391979
73,힘겹게,2020-02-01,9,0,-3.596495391979
74,예쁘다,2020-02-01,0,129,3.57362415147063
75,이쁜,2020-02-01,0,125,3.54237160796652
76,즐거운,2020-02-01,0,125,3.54237160796652
77,좋아,2020-02-01,0,122,3.51827405638746
78,최고,2020-02-01,0,122,3.51827405638746
79,행복한,2020-02-01,0,122,3.51827405638746
80,거칠게,2020-02-01,8,0,-3.49113487632117
81,불편하게,2020-02-01,8,0,-3.49113487632117
82,시끄럽고,2020-02-01,8,0,-3.49113487632117
83,어려울,2020-02-01,8,0,-3.49113487632117
84,장애인,2020-02-01,8,0,-3.49113487632117
85,짜증,2020-02-01,8,0,-3.49113487632117
86,최악의,2020-02-01,8,0,-3.49113487632117
87,맑은,2020-02-01,0,114,3.4510218293783
88,예쁘고,2020-02-01,0,108,3.39743758324419
89,불편할,2020-02-01,7,0,-3.37335184066479
90,아파,2020-02-01,7,0,-3.37335184066479
91,죄송합니다,2020-02-01,7,0,-3.37335184066479
92,환상,2020-02-01,7,0,-3.37335184066479
93,병이,2020-02-01,6,0,-3.23982044804027
94,불안한,2020-02-01,6,0,-3.23982044804027
95,소름,2020-02-01,6,0,-3.23982044804027
96,싫다고,2020-02-01,6,0,-3.23982044804027
97,심각한,2020-02-01,6,0,-3.23982044804027
98,어렵고,2020-02-01,6,0,-3.23982044804027
99,위험한,2020-02-01,6,0,-3.23982044804027
100,화를,2020-02-01,6,0,-3.23982044804027
