,word,date,neg,pos,log_odds_ratio
1,해가,2020-05-01,203,0,-6.74466881257923
2,해,2020-05-01,141,0,-6.38237587633628
3,힘든,2020-05-01,78,0,-5.79599667120204
4,못하고,2020-05-01,76,0,-5.7703542405887
5,좋은,2020-05-01,0,1128,5.60253874541465
6,비싼,2020-05-01,60,0,-5.53742268290833
7,아니다,2020-05-01,50,0,-5.35837445145934
8,분에,2020-05-01,46,0,-5.27669642044507
9,흐린,2020-05-01,42,0,-5.18774893442858
10,병,2020-05-01,38,0,-5.09011046486466
11,예쁜,2020-05-01,0,600,4.97204611580019
12,걱정,2020-05-01,31,0,-4.89228472153474
13,힘들게,2020-05-01,30,0,-4.86053602322016
14,어려운,2020-05-01,28,0,-4.79384464872149
15,힘들,2020-05-01,27,0,-4.75875332891022
16,무서워서,2020-05-01,25,0,-4.6846453567565
17,불편한,2020-05-01,22,0,-4.56204303466416
18,잘못,2020-05-01,22,0,-4.56204303466416
19,맛집,2020-05-01,0,394,4.55233694616611
20,화,2020-05-01,21,0,-4.51759127209333
21,맛있게,2020-05-01,0,347,4.42565366103946
22,힘들다,2020-05-01,19,0,-4.422281092289
23,좋아하는,2020-05-01,0,337,4.396497076748
24,아파서,2020-05-01,18,0,-4.37098779790145
25,맛있는,2020-05-01,0,315,4.3291933948519
26,살기,2020-05-01,17,0,-4.31692057663118
27,싫어서,2020-05-01,17,0,-4.31692057663118
28,심한,2020-05-01,17,0,-4.31692057663118
29,후회,2020-05-01,17,0,-4.31692057663118
30,좋고,2020-05-01,0,300,4.28056144601386
31,못하게,2020-05-01,16,0,-4.25976216279123
32,미친,2020-05-01,16,0,-4.25976216279123
33,심하게,2020-05-01,16,0,-4.25976216279123
34,어렵게,2020-05-01,16,0,-4.25976216279123
35,아름다운,2020-05-01,0,291,4.25020498353327
36,좋다,2020-05-01,0,280,4.21180585059873
37,부족한,2020-05-01,15,0,-4.1991375409748
38,싫어하는,2020-05-01,15,0,-4.1991375409748
39,벌,2020-05-01,14,0,-4.13459901983722
40,부담,2020-05-01,14,0,-4.13459901983722
41,실망,2020-05-01,14,0,-4.13459901983722
42,화가,2020-05-01,14,0,-4.13459901983722
43,무서워,2020-05-01,13,0,-4.06560614835027
44,스트레스,2020-05-01,13,0,-4.06560614835027
45,좋을,2020-05-01,0,238,4.0499147331965
46,좋아서,2020-05-01,0,226,3.99840119874639
47,아픈,2020-05-01,12,0,-3.99149817619655
48,어려울,2020-05-01,12,0,-3.99149817619655
49,장애인,2020-05-01,12,0,-3.99149817619655
50,예쁘게,2020-05-01,0,208,3.9157854332298
51,무서운,2020-05-01,11,0,-3.91145546852301
52,어렵다,2020-05-01,11,0,-3.91145546852301
53,환상,2020-05-01,10,0,-3.82444409153339
54,힘겹게,2020-05-01,10,0,-3.82444409153339
55,귀여운,2020-05-01,0,177,3.75523473155707
56,나쁜,2020-05-01,9,0,-3.72913391172906
57,병을,2020-05-01,9,0,-3.72913391172906
58,비싸다,2020-05-01,9,0,-3.72913391172906
59,슬픈,2020-05-01,9,0,-3.72913391172906
60,싫은,2020-05-01,9,0,-3.72913391172906
61,편하게,2020-05-01,0,160,3.65485554624945
62,이쁜,2020-05-01,0,157,3.63604621429195
63,무섭고,2020-05-01,8,0,-3.62377339607123
64,병이,2020-05-01,8,0,-3.62377339607123
65,맛있다,2020-05-01,0,138,3.50792511439568
66,불편함,2020-05-01,7,0,-3.50599036041485
67,싫고,2020-05-01,7,0,-3.50599036041485
68,죄송합니다,2020-05-01,7,0,-3.50599036041485
69,맑은,2020-05-01,0,123,3.39373274687002
70,따뜻한,2020-05-01,0,122,3.3856355366374
71,좋아,2020-05-01,0,122,3.3856355366374
72,즐거운,2020-05-01,0,122,3.3856355366374
73,거짓말,2020-05-01,6,0,-3.37245896779033
74,거칠게,2020-05-01,6,0,-3.37245896779033
75,분이나,2020-05-01,6,0,-3.37245896779033
76,불편,2020-05-01,6,0,-3.37245896779033
77,불편하고,2020-05-01,6,0,-3.37245896779033
78,아프고,2020-05-01,6,0,-3.37245896779033
79,짜증,2020-05-01,6,0,-3.37245896779033
80,예쁘고,2020-05-01,0,115,3.32704137237135
81,많다,2020-05-01,0,108,3.26479906349413
82,거친,2020-05-01,5,0,-3.21830828796307
83,막혀,2020-05-01,5,0,-3.21830828796307
84,망할,2020-05-01,5,0,-3.21830828796307
85,무서워하는,2020-05-01,5,0,-3.21830828796307
86,속상,2020-05-01,5,0,-3.21830828796307
87,시끄럽고,2020-05-01,5,0,-3.21830828796307
88,아프다,2020-05-01,5,0,-3.21830828796307
89,어렵고,2020-05-01,5,0,-3.21830828796307
90,울고,2020-05-01,5,0,-3.21830828796307
91,위험한,2020-05-01,5,0,-3.21830828796307
92,최고,2020-05-01,0,103,3.21784208040636
93,예쁘다,2020-05-01,0,95,3.13779937273282
94,즐기는,2020-05-01,0,89,3.07326085159525
95,좋게,2020-05-01,0,87,3.05078799574319
96,고통을,2020-05-01,4,0,-3.03598673116911
97,막히는,2020-05-01,4,0,-3.03598673116911
98,무서울,2020-05-01,4,0,-3.03598673116911
99,미련이,2020-05-01,4,0,-3.03598673116911
100,미운,2020-05-01,4,0,-3.03598673116911
