,word,date,neg,pos,log_odds_ratio
1,해가,2021-02-01,246,0,-6.85800519477739
2,해,2021-02-01,230,0,-6.79103456867121
3,못하고,2021-02-01,126,0,-6.19280394460801
4,힘든,2021-02-01,89,0,-5.84842652847968
5,분에,2021-02-01,86,0,-5.814524976804
6,좋은,2021-02-01,0,1231,5.76777728594405
7,아니다,2021-02-01,73,0,-5.65268195135358
8,비싼,2021-02-01,67,0,-5.56812456332552
9,흐린,2021-02-01,54,0,-5.35595004338189
10,힘들게,2021-02-01,48,0,-5.24043715626004
11,잘못,2021-02-01,47,0,-5.21981786905731
12,어려운,2021-02-01,44,0,-5.15527934791973
13,무서워서,2021-02-01,40,0,-5.06218892485372
14,걱정,2021-02-01,39,0,-5.03749631226335
15,예쁜,2021-02-01,0,571,5.00052213323038
16,힘들,2021-02-01,36,0,-4.95953477079364
17,병,2021-02-01,33,0,-4.87497738276558
18,싫어하는,2021-02-01,32,0,-4.8451244196159
19,좋아하는,2021-02-01,0,462,4.78911019593682
20,불편한,2021-02-01,29,0,-4.74981423981157
21,맛집,2021-02-01,0,437,4.73360205222703
22,화,2021-02-01,28,0,-4.71591268813589
23,힘들다,2021-02-01,28,0,-4.71591268813589
24,심하게,2021-02-01,27,0,-4.68082136832462
25,살기,2021-02-01,26,0,-4.64445372415374
26,맛있게,2021-02-01,0,394,4.63026890675171
27,맛있는,2021-02-01,0,385,4.60722051131542
28,후회,2021-02-01,25,0,-4.6067133961709
29,못하게,2021-02-01,24,0,-4.56749268301762
30,미친,2021-02-01,24,0,-4.56749268301762
31,부족한,2021-02-01,23,0,-4.52667068849736
32,좋다,2021-02-01,0,346,4.50070792179744
33,좋을,2021-02-01,0,342,4.48911358901653
34,싫어서,2021-02-01,22,0,-4.48411107407857
35,아름다운,2021-02-01,0,328,4.44744089261596
36,거친,2021-02-01,21,0,-4.43965931150773
37,스트레스,2021-02-01,21,0,-4.43965931150773
38,슬픈,2021-02-01,20,0,-4.39313929587284
39,좋고,2021-02-01,0,310,4.39117605402982
40,아픈,2021-02-01,19,0,-4.34434913170341
41,무서운,2021-02-01,18,0,-4.29305583731586
42,심한,2021-02-01,18,0,-4.29305583731586
43,어려울,2021-02-01,18,0,-4.29305583731586
44,어렵게,2021-02-01,18,0,-4.29305583731586
45,귀여운,2021-02-01,0,268,4.24609452145242
46,부담,2021-02-01,17,0,-4.23898861604558
47,따뜻한,2021-02-01,0,266,4.23863180025083
48,좋아서,2021-02-01,0,262,4.22353717402835
49,예쁘게,2021-02-01,0,260,4.21590354917328
50,아파서,2021-02-01,16,0,-4.18183020220563
51,위험한,2021-02-01,16,0,-4.18183020220563
52,무섭다,2021-02-01,15,0,-4.1212055803892
53,화가,2021-02-01,15,0,-4.1212055803892
54,편하게,2021-02-01,0,235,4.1152149468762
55,실망,2021-02-01,14,0,-4.05666705925162
56,나쁜,2021-02-01,13,0,-3.98767418776467
57,병을,2021-02-01,13,0,-3.98767418776467
58,벌,2021-02-01,12,0,-3.91356621561095
59,즐거운,2021-02-01,0,188,3.89313015691023
60,무서워,2021-02-01,11,0,-3.83352350793742
61,맛있다,2021-02-01,0,166,3.76937695426734
62,이쁜,2021-02-01,0,163,3.75124956967478
63,무서움,2021-02-01,10,0,-3.74651213094779
64,비싸다,2021-02-01,10,0,-3.74651213094779
65,좋아,2021-02-01,0,161,3.73897947708297
66,최고,2021-02-01,0,152,3.68182106324302
67,슬프다,2021-02-01,9,0,-3.65120195114346
68,싫은,2021-02-01,9,0,-3.65120195114346
69,어려워,2021-02-01,9,0,-3.65120195114346
70,어려워서,2021-02-01,9,0,-3.65120195114346
71,어렵다,2021-02-01,9,0,-3.65120195114346
72,죄송합니다,2021-02-01,9,0,-3.65120195114346
73,환상,2021-02-01,9,0,-3.65120195114346
74,막혀,2021-02-01,8,0,-3.54584143548563
75,망할,2021-02-01,8,0,-3.54584143548563
76,멘붕,2021-02-01,8,0,-3.54584143548563
77,불법,2021-02-01,8,0,-3.54584143548563
78,불안한,2021-02-01,8,0,-3.54584143548563
79,싫다,2021-02-01,8,0,-3.54584143548563
80,쓸데없는,2021-02-01,8,0,-3.54584143548563
81,아프고,2021-02-01,8,0,-3.54584143548563
82,맑은,2021-02-01,0,132,3.54173227007234
83,많다,2021-02-01,0,130,3.52658046505174
84,예쁘고,2021-02-01,0,129,3.51891759230617
85,행복한,2021-02-01,0,121,3.45540418658384
86,무서울,2021-02-01,7,0,-3.42805839982925
87,무섭고,2021-02-01,7,0,-3.42805839982925
88,병이,2021-02-01,7,0,-3.42805839982925
89,불편,2021-02-01,7,0,-3.42805839982925
90,불편할,2021-02-01,7,0,-3.42805839982925
91,불편함,2021-02-01,7,0,-3.42805839982925
92,싫다고,2021-02-01,7,0,-3.42805839982925
93,쓸쓸한,2021-02-01,7,0,-3.42805839982925
94,어렵고,2021-02-01,7,0,-3.42805839982925
95,울고,2021-02-01,7,0,-3.42805839982925
96,장애인,2021-02-01,7,0,-3.42805839982925
97,짜증,2021-02-01,7,0,-3.42805839982925
98,예쁘다,2021-02-01,0,113,3.38758159024508
99,거짓말,2021-02-01,6,0,-3.29452700720473
100,무서워하는,2021-02-01,6,0,-3.29452700720473
