,word,date,neg,pos,log_odds_ratio
1,해가,2021-03-01,360,0,-7.28019220031418
2,해,2021-03-01,346,0,-7.24063902192816
3,못하고,2021-03-01,184,0,-6.61167006705962
4,분에,2021-03-01,133,0,-6.28915404193221
5,힘든,2021-03-01,115,0,-6.14490443308766
6,좋은,2021-03-01,0,1727,6.0634057073827
7,비싼,2021-03-01,102,0,-6.02604323021093
8,흐린,2021-03-01,80,0,-5.78576339665374
9,아니다,2021-03-01,77,0,-5.74802306867089
10,걱정,2021-03-01,72,0,-5.68177368312969
11,병,2021-03-01,71,0,-5.66798036099735
12,어려운,2021-03-01,67,0,-5.6108219471574
13,잘못,2021-03-01,66,0,-5.59600686137226
14,싫어하는,2021-03-01,61,0,-5.51844862702639
15,예쁜,2021-03-01,0,951,5.46725079281007
16,심하게,2021-03-01,55,0,-5.41666593271645
17,힘들게,2021-03-01,53,0,-5.38029828854557
18,미친,2021-03-01,51,0,-5.34255796056272
19,부족한,2021-03-01,48,0,-5.28313454009192
20,싫어서,2021-03-01,47,0,-5.26251525288919
21,힘들,2021-03-01,45,0,-5.21995563847039
22,힘들다,2021-03-01,45,0,-5.21995563847039
23,무서워서,2021-03-01,43,0,-5.17550387589956
24,화,2021-03-01,43,0,-5.17550387589956
25,좋아하는,2021-03-01,0,694,5.15259760358349
26,맛있게,2021-03-01,0,688,5.14392702903236
27,맛집,2021-03-01,0,669,5.11596347040371
28,맛있는,2021-03-01,0,641,5.07327406170866
29,후회,2021-03-01,36,0,-5.00223215462552
30,슬픈,2021-03-01,35,0,-4.97483318043741
31,좋을,2021-03-01,0,569,4.9543221188473
32,아픈,2021-03-01,32,0,-4.88782180344778
33,어렵게,2021-03-01,31,0,-4.85705014478102
34,좋고,2021-03-01,0,511,4.84701038305821
35,못하게,2021-03-01,30,0,-4.82530144646644
36,무서운,2021-03-01,29,0,-4.79251162364345
37,좋아서,2021-03-01,0,471,4.76566474360426
38,불편한,2021-03-01,28,0,-4.75861007196777
39,좋다,2021-03-01,0,458,4.73773596807925
40,귀여운,2021-03-01,0,438,4.69318517109387
41,아름다운,2021-03-01,0,438,4.69318517109387
42,불편함,2021-03-01,26,0,-4.68715110798563
43,부담,2021-03-01,25,0,-4.64941078000278
44,어렵고,2021-03-01,23,0,-4.56936807232924
45,편하게,2021-03-01,0,372,4.53026417766252
46,비싸다,2021-03-01,22,0,-4.52680845791045
47,살기,2021-03-01,22,0,-4.52680845791045
48,아파서,2021-03-01,22,0,-4.52680845791045
49,스트레스,2021-03-01,20,0,-4.43583667970472
50,싫다,2021-03-01,20,0,-4.43583667970472
51,따뜻한,2021-03-01,0,326,4.39864592891596
52,무서워,2021-03-01,19,0,-4.38704651553529
53,무섭고,2021-03-01,19,0,-4.38704651553529
54,실망,2021-03-01,19,0,-4.38704651553529
55,예쁘게,2021-03-01,0,320,4.38012688114872
56,싫다고,2021-03-01,18,0,-4.33575322114774
57,심한,2021-03-01,18,0,-4.33575322114774
58,어려워서,2021-03-01,18,0,-4.33575322114774
59,거친,2021-03-01,17,0,-4.28168599987746
60,망할,2021-03-01,17,0,-4.28168599987746
61,무섭다,2021-03-01,17,0,-4.28168599987746
62,분이나,2021-03-01,17,0,-4.28168599987746
63,어려울,2021-03-01,17,0,-4.28168599987746
64,좋아,2021-03-01,0,279,4.24347536118795
65,나쁜,2021-03-01,16,0,-4.22452758603751
66,아프고,2021-03-01,16,0,-4.22452758603751
67,아픔을,2021-03-01,15,0,-4.16390296422108
68,울고,2021-03-01,15,0,-4.16390296422108
69,이쁜,2021-03-01,0,256,4.15776184291392
70,바보,2021-03-01,14,0,-4.09936444308351
71,병을,2021-03-01,14,0,-4.09936444308351
72,비만,2021-03-01,14,0,-4.09936444308351
73,싫고,2021-03-01,14,0,-4.09936444308351
74,싫은,2021-03-01,14,0,-4.09936444308351
75,장애인,2021-03-01,14,0,-4.09936444308351
76,화가,2021-03-01,14,0,-4.09936444308351
77,맛있다,2021-03-01,0,235,4.07251756304431
78,격하게,2021-03-01,13,0,-4.03037157159656
79,병이,2021-03-01,13,0,-4.03037157159656
80,어렵다,2021-03-01,13,0,-4.03037157159656
81,힘겹게,2021-03-01,13,0,-4.03037157159656
82,맑은,2021-03-01,0,217,3.99318082080779
83,즐거운,2021-03-01,0,214,3.97932378614637
84,최고,2021-03-01,0,213,3.97466177304055
85,거짓말,2021-03-01,12,0,-3.95626359944283
86,부담스러운,2021-03-01,12,0,-3.95626359944283
87,불편,2021-03-01,12,0,-3.95626359944283
88,비추천,2021-03-01,12,0,-3.95626359944283
89,쓸데없는,2021-03-01,12,0,-3.95626359944283
90,짜증,2021-03-01,12,0,-3.95626359944283
91,행복한,2021-03-01,0,201,3.91695345541991
92,불편하고,2021-03-01,11,0,-3.8762208917693
93,죄송합니다,2021-03-01,11,0,-3.8762208917693
94,환상,2021-03-01,11,0,-3.8762208917693
95,예쁘고,2021-03-01,0,182,3.81817191086012
96,불편할,2021-03-01,10,0,-3.78920951477967
97,아프다,2021-03-01,10,0,-3.78920951477967
98,많다,2021-03-01,0,164,3.71463123191928
99,막히는,2021-03-01,9,0,-3.69389933497534
100,무서울,2021-03-01,9,0,-3.69389933497534
