,word,date,neg,pos,log_odds_ratio
1,해가,2021-11-01,323,0,-7.13308715234688
2,해,2021-11-01,294,0,-7.03931899289437
3,못하고,2021-11-01,130,0,-6.22754095975571
4,분에,2021-11-01,111,0,-6.07084250784965
5,힘든,2021-11-01,89,0,-5.85215330688482
6,좋은,2021-11-01,0,1316,5.83076806518873
7,걱정,2021-11-01,72,0,-5.64280307770295
8,비싼,2021-11-01,63,0,-5.51122671991423
9,아니다,2021-11-01,60,0,-5.46321750072787
10,병,2021-11-01,49,0,-5.2643666419827
11,화,2021-11-01,49,0,-5.2643666419827
12,어려운,2021-11-01,48,0,-5.24416393466518
13,잘못,2021-11-01,47,0,-5.22354464746245
14,예쁜,2021-11-01,0,692,5.18868636263535
15,힘들,2021-11-01,43,0,-5.13653327047282
16,힘들게,2021-11-01,41,0,-5.09001325483792
17,맛있게,2021-11-01,0,536,4.93365445795431
18,맛집,2021-11-01,0,530,4.92241838468738
19,무서워서,2021-11-01,34,0,-4.90769169804397
20,미친,2021-11-01,34,0,-4.90769169804397
21,슬픈,2021-11-01,34,0,-4.90769169804397
22,싫어서,2021-11-01,34,0,-4.90769169804397
23,좋아하는,2021-11-01,0,513,4.88987962890061
24,힘들다,2021-11-01,32,0,-4.84885119802103
25,좋고,2021-11-01,0,453,4.76575356148679
26,무서운,2021-11-01,28,0,-4.71963946654103
27,불편한,2021-11-01,28,0,-4.71963946654103
28,좋을,2021-11-01,0,430,4.71376445354919
29,흐린,2021-11-01,27,0,-4.68454814672976
30,맛있는,2021-11-01,0,400,4.64161779075202
31,비싸다,2021-11-01,25,0,-4.61044017457604
32,심하게,2021-11-01,25,0,-4.61044017457604
33,후회,2021-11-01,25,0,-4.61044017457604
34,좋아서,2021-11-01,0,380,4.59045573857215
35,부족한,2021-11-01,24,0,-4.57121946142276
36,어렵게,2021-11-01,24,0,-4.57121946142276
37,귀여운,2021-11-01,0,372,4.56923478308926
38,무서워,2021-11-01,23,0,-4.5303974669025
39,좋다,2021-11-01,0,349,4.5055895179289
40,스트레스,2021-11-01,22,0,-4.4878378524837
41,싫어하는,2021-11-01,21,0,-4.44338608991287
42,불편함,2021-11-01,20,0,-4.39686607427798
43,아름다운,2021-11-01,0,301,4.35808338082032
44,못하게,2021-11-01,19,0,-4.34807591010855
45,편하게,2021-11-01,0,291,4.32441016571373
46,아프고,2021-11-01,18,0,-4.296782615721
47,어려울,2021-11-01,18,0,-4.296782615721
48,예쁘게,2021-11-01,0,270,4.24977518432515
49,부담,2021-11-01,17,0,-4.24271539445072
50,아픈,2021-11-01,17,0,-4.24271539445072
51,실망,2021-11-01,16,0,-4.18555698061077
52,바보,2021-11-01,15,0,-4.12493235879434
53,심한,2021-11-01,15,0,-4.12493235879434
54,어렵다,2021-11-01,15,0,-4.12493235879434
55,환상,2021-11-01,15,0,-4.12493235879434
56,살기,2021-11-01,14,0,-4.06039383765676
57,싫다,2021-11-01,14,0,-4.06039383765676
58,싫은,2021-11-01,14,0,-4.06039383765676
59,아파서,2021-11-01,14,0,-4.06039383765676
60,화가,2021-11-01,14,0,-4.06039383765676
61,맛있다,2021-11-01,0,212,4.00894852915487
62,좋아,2021-11-01,0,209,3.99476389416291
63,따뜻한,2021-11-01,0,200,3.95096127150452
64,이쁜,2021-11-01,0,197,3.93592339413998
65,거친,2021-11-01,12,0,-3.91729299401609
66,소름,2021-11-01,12,0,-3.91729299401609
67,위험한,2021-11-01,12,0,-3.91729299401609
68,힘겹게,2021-11-01,12,0,-3.91729299401609
69,즐거운,2021-11-01,0,193,3.91551452250877
70,예쁘고,2021-11-01,0,191,3.90515173547323
71,귀찮은,2021-11-01,11,0,-3.83725028634255
72,분이나,2021-11-01,11,0,-3.83725028634255
73,번거로운,2021-11-01,10,0,-3.75023890935292
74,병을,2021-11-01,10,0,-3.75023890935292
75,불안한,2021-11-01,10,0,-3.75023890935292
76,불편할,2021-11-01,10,0,-3.75023890935292
77,싫다고,2021-11-01,10,0,-3.75023890935292
78,잘못된,2021-11-01,10,0,-3.75023890935292
79,최고,2021-11-01,0,161,3.73525269867783
80,행복한,2021-11-01,0,154,3.69108148036469
81,무섭고,2021-11-01,9,0,-3.6549287295486
82,무섭다,2021-11-01,9,0,-3.6549287295486
83,병이,2021-11-01,9,0,-3.6549287295486
84,불편,2021-11-01,9,0,-3.6549287295486
85,슬프다,2021-11-01,9,0,-3.6549287295486
86,어려워서,2021-11-01,9,0,-3.6549287295486
87,많다,2021-11-01,0,140,3.59641625382361
88,격하게,2021-11-01,8,0,-3.54956821389077
89,멘붕,2021-11-01,8,0,-3.54956821389077
90,무서워하는,2021-11-01,8,0,-3.54956821389077
91,아프다,2021-11-01,8,0,-3.54956821389077
92,장애인,2021-11-01,8,0,-3.54956821389077
93,짜증,2021-11-01,8,0,-3.54956821389077
94,맑은,2021-11-01,0,128,3.50746876780712
95,좋게,2021-11-01,0,128,3.50746876780712
96,예쁘다,2021-11-01,0,120,3.44344690904219
97,나쁜,2021-11-01,7,0,-3.43178517823439
98,무서움,2021-11-01,7,0,-3.43178517823439
99,불안,2021-11-01,7,0,-3.43178517823439
100,비만,2021-11-01,7,0,-3.43178517823439
