,word,date,neg,pos,log_odds_ratio
1,해가,2020-04-01,172,0,-6.47330199285374
2,해,2020-04-01,107,0,-6.00214162548018
3,못하고,2020-04-01,67,0,-5.53951810353207
4,좋은,2020-04-01,0,792,5.35581282327889
5,분에,2020-04-01,44,0,-5.12667288812628
6,비싼,2020-04-01,41,0,-5.05768001663933
7,힘든,2020-04-01,41,0,-5.05768001663933
8,아니다,2020-04-01,40,0,-5.03358246506027
9,걱정,2020-04-01,34,0,-4.87535845984537
10,예쁜,2020-04-01,0,486,4.86825372472663
11,어려운,2020-04-01,30,0,-4.75399760284111
12,흐린,2020-04-01,30,0,-4.75399760284111
13,무서워서,2020-04-01,28,0,-4.68730622834243
14,무서워,2020-04-01,22,0,-4.45550461428511
15,잘못,2020-04-01,22,0,-4.45550461428511
16,힘들게,2020-04-01,22,0,-4.45550461428511
17,힘들다,2020-04-01,22,0,-4.45550461428511
18,좋아하는,2020-04-01,0,318,4.44518070442888
19,살기,2020-04-01,20,0,-4.36453283607938
20,싫어하는,2020-04-01,20,0,-4.36453283607938
21,병,2020-04-01,19,0,-4.31574267190995
22,화,2020-04-01,19,0,-4.31574267190995
23,아름다운,2020-04-01,0,268,4.27470098124588
24,후회,2020-04-01,18,0,-4.2644493775224
25,무서운,2020-04-01,17,0,-4.21038215625213
26,스트레스,2020-04-01,17,0,-4.21038215625213
27,심하게,2020-04-01,16,0,-4.15322374241218
28,맛있는,2020-04-01,0,234,4.1395751157882
29,좋고,2020-04-01,0,227,4.10933523059848
30,맛집,2020-04-01,0,223,4.09163565349908
31,좋을,2020-04-01,0,215,4.0552680093282
32,맛있게,2020-04-01,0,211,4.03657587631605
33,부족한,2020-04-01,14,0,-4.02806059945817
34,힘들,2020-04-01,14,0,-4.02806059945817
35,좋다,2020-04-01,0,199,3.97830696819208
36,싫어서,2020-04-01,12,0,-3.8849597558175
37,아픈,2020-04-01,12,0,-3.8849597558175
38,좋아서,2020-04-01,0,174,3.84477557556755
39,미친,2020-04-01,11,0,-3.80491704814396
40,부담,2020-04-01,11,0,-3.80491704814396
41,비싸다,2020-04-01,11,0,-3.80491704814396
42,귀여운,2020-04-01,0,164,3.78593507554462
43,이쁜,2020-04-01,0,154,3.72341471856329
44,분이나,2020-04-01,10,0,-3.71790567115433
45,불편한,2020-04-01,10,0,-3.71790567115433
46,예쁘게,2020-04-01,0,152,3.71042752303647
47,무섭고,2020-04-01,9,0,-3.62259549135001
48,불편함,2020-04-01,9,0,-3.62259549135001
49,싫다고,2020-04-01,9,0,-3.62259549135001
50,어려울,2020-04-01,9,0,-3.62259549135001
51,어렵다,2020-04-01,9,0,-3.62259549135001
52,화가,2020-04-01,9,0,-3.62259549135001
53,귀찮은,2020-04-01,8,0,-3.51723497569218
54,못하게,2020-04-01,8,0,-3.51723497569218
55,불쌍한,2020-04-01,8,0,-3.51723497569218
56,어렵고,2020-04-01,8,0,-3.51723497569218
57,장애인,2020-04-01,8,0,-3.51723497569218
58,환상,2020-04-01,8,0,-3.51723497569218
59,따뜻한,2020-04-01,0,121,3.4840106463773
60,편하게,2020-04-01,0,114,3.42492173000729
61,무섭다,2020-04-01,7,0,-3.3994519400358
62,불편할,2020-04-01,7,0,-3.3994519400358
63,슬픈,2020-04-01,7,0,-3.3994519400358
64,싫다,2020-04-01,7,0,-3.3994519400358
65,아파서,2020-04-01,7,0,-3.3994519400358
66,짜증,2020-04-01,7,0,-3.3994519400358
67,힘겹게,2020-04-01,7,0,-3.3994519400358
68,최고,2020-04-01,0,109,3.38046996743646
69,좋아,2020-04-01,0,98,3.27510945177863
70,거짓말,2020-04-01,6,0,-3.26592054741127
71,나쁜,2020-04-01,6,0,-3.26592054741127
72,바보,2020-04-01,6,0,-3.26592054741127
73,실망,2020-04-01,6,0,-3.26592054741127
74,아플,2020-04-01,6,0,-3.26592054741127
75,어렵게,2020-04-01,6,0,-3.26592054741127
76,맛있다,2020-04-01,0,97,3.26495708031461
77,즐거운,2020-04-01,0,90,3.19084910816089
78,예쁘고,2020-04-01,0,89,3.1797992719743
79,맑은,2020-04-01,0,86,3.14589772029862
80,막히는,2020-04-01,5,0,-3.11176986758402
81,벌,2020-04-01,5,0,-3.11176986758402
82,부담스러운,2020-04-01,5,0,-3.11176986758402
83,불안,2020-04-01,5,0,-3.11176986758402
84,비만,2020-04-01,5,0,-3.11176986758402
85,슬픔을,2020-04-01,5,0,-3.11176986758402
86,싫고,2020-04-01,5,0,-3.11176986758402
87,심각하게,2020-04-01,5,0,-3.11176986758402
88,심한,2020-04-01,5,0,-3.11176986758402
89,아픔을,2020-04-01,5,0,-3.11176986758402
90,안타깝다,2020-04-01,5,0,-3.11176986758402
91,어려워서,2020-04-01,5,0,-3.11176986758402
92,위험한,2020-04-01,5,0,-3.11176986758402
93,잘못된,2020-04-01,5,0,-3.11176986758402
94,예쁘다,2020-04-01,0,76,3.02379502349772
95,많다,2020-04-01,0,71,2.95665572066009
96,행복한,2020-04-01,0,71,2.95665572066009
97,격하게,2020-04-01,4,0,-2.92944831079006
98,망할,2020-04-01,4,0,-2.92944831079006
99,무서워하는,2020-04-01,4,0,-2.92944831079006
100,병을,2020-04-01,4,0,-2.92944831079006
