,word,date,neg,pos,log_odds_ratio
1,해가,2021-12-01,335,0,-7.23117959987208
2,해,2021-12-01,274,0,-7.03083953757545
3,못하고,2021-12-01,140,0,-6.36282833028705
4,분에,2021-12-01,102,0,-6.04879742813851
5,힘든,2021-12-01,84,0,-5.85671969639919
6,좋은,2021-12-01,0,1418,5.84363923725117
7,비싼,2021-12-01,72,0,-5.70452788105727
8,아니다,2021-12-01,69,0,-5.66256368195824
9,걱정,2021-12-01,55,0,-5.43942013064403
10,흐린,2021-12-01,52,0,-5.384360353461
11,잘못,2021-12-01,51,0,-5.3653121584903
12,무서워서,2021-12-01,47,0,-5.28526945081677
13,힘들게,2021-12-01,47,0,-5.28526945081677
14,어려운,2021-12-01,46,0,-5.26421604161894
15,병,2021-12-01,45,0,-5.24270983639797
16,힘들,2021-12-01,43,0,-5.19825807382714
17,예쁜,2021-12-01,0,743,5.19797259492421
18,싫어서,2021-12-01,36,0,-5.0249863525531
19,싫어하는,2021-12-01,36,0,-5.0249863525531
20,미친,2021-12-01,35,0,-4.99758737836499
21,심하게,2021-12-01,33,0,-4.94042896452504
22,화,2021-12-01,33,0,-4.94042896452504
23,힘들다,2021-12-01,32,0,-4.91057600137536
24,맛집,2021-12-01,0,550,4.89766636924404
25,맛있게,2021-12-01,0,519,4.8397603716666
26,귀여운,2021-12-01,0,475,4.75134941432254
27,좋아하는,2021-12-01,0,472,4.74502694858306
28,좋을,2021-12-01,0,472,4.74502694858306
29,부족한,2021-12-01,26,0,-4.70990530591321
30,아파서,2021-12-01,26,0,-4.70990530591321
31,후회,2021-12-01,26,0,-4.70990530591321
32,좋다,2021-12-01,0,435,4.66357380344016
33,스트레스,2021-12-01,24,0,-4.63294426477708
34,슬픈,2021-12-01,24,0,-4.63294426477708
35,맛있는,2021-12-01,0,417,4.62141299261588
36,화가,2021-12-01,23,0,-4.59212227025682
37,좋고,2021-12-01,0,398,4.57489297698099
38,불편한,2021-12-01,22,0,-4.54956265583803
39,좋아서,2021-12-01,0,374,4.51285758606153
40,살기,2021-12-01,21,0,-4.50511089326719
41,싫다,2021-12-01,21,0,-4.50511089326719
42,병이,2021-12-01,20,0,-4.4585908776323
43,불편할,2021-12-01,20,0,-4.4585908776323
44,실망,2021-12-01,20,0,-4.4585908776323
45,무서워,2021-12-01,18,0,-4.35850741907532
46,불편함,2021-12-01,18,0,-4.35850741907532
47,장애인,2021-12-01,18,0,-4.35850741907532
48,편하게,2021-12-01,0,317,4.3479829428713
49,예쁘게,2021-12-01,0,298,4.28637513348181
50,따뜻한,2021-12-01,0,290,4.25925482726262
51,무서운,2021-12-01,16,0,-4.24728178396509
52,비싸다,2021-12-01,16,0,-4.24728178396509
53,어렵게,2021-12-01,16,0,-4.24728178396509
54,아름다운,2021-12-01,0,284,4.23842074035977
55,못하게,2021-12-01,14,0,-4.12211864101109
56,좋아,2021-12-01,0,240,4.07072849358178
57,거친,2021-12-01,13,0,-4.05312576952414
58,나쁜,2021-12-01,13,0,-4.05312576952414
59,부담,2021-12-01,13,0,-4.05312576952414
60,분이나,2021-12-01,13,0,-4.05312576952414
61,어려울,2021-12-01,13,0,-4.05312576952414
62,어렵다,2021-12-01,13,0,-4.05312576952414
63,죄송합니다,2021-12-01,13,0,-4.05312576952414
64,병을,2021-12-01,12,0,-3.97901779737041
65,불편,2021-12-01,12,0,-3.97901779737041
66,시끄럽게,2021-12-01,12,0,-3.97901779737041
67,싫고,2021-12-01,12,0,-3.97901779737041
68,싫은,2021-12-01,12,0,-3.97901779737041
69,심한,2021-12-01,12,0,-3.97901779737041
70,아프고,2021-12-01,12,0,-3.97901779737041
71,아픈,2021-12-01,12,0,-3.97901779737041
72,어려워,2021-12-01,12,0,-3.97901779737041
73,위험한,2021-12-01,12,0,-3.97901779737041
74,벌,2021-12-01,11,0,-3.89897508969688
75,불편하고,2021-12-01,11,0,-3.89897508969688
76,어려워서,2021-12-01,11,0,-3.89897508969688
77,울고,2021-12-01,11,0,-3.89897508969688
78,위험이,2021-12-01,11,0,-3.89897508969688
79,지옥,2021-12-01,11,0,-3.89897508969688
80,맛있다,2021-12-01,0,193,3.85378971915445
81,즐거운,2021-12-01,0,188,3.82767857515077
82,어려움,2021-12-01,10,0,-3.81196371270725
83,환상,2021-12-01,10,0,-3.81196371270725
84,최고,2021-12-01,0,177,3.76771511038321
85,예쁘고,2021-12-01,0,171,3.73342603690458
86,멘붕,2021-12-01,9,0,-3.71665353290292
87,비만,2021-12-01,9,0,-3.71665353290292
88,짜증,2021-12-01,9,0,-3.71665353290292
89,짜증이,2021-12-01,9,0,-3.71665353290292
90,이쁜,2021-12-01,0,167,3.70989553949438
91,맑은,2021-12-01,0,152,3.61636948148356
92,두려움,2021-12-01,8,0,-3.6112930172451
93,불안한,2021-12-01,8,0,-3.6112930172451
94,어렵고,2021-12-01,8,0,-3.6112930172451
95,잘못된,2021-12-01,8,0,-3.6112930172451
96,행복한,2021-12-01,0,142,3.54877619035103
97,거짓말,2021-12-01,7,0,-3.49350998158871
98,귀찮은,2021-12-01,7,0,-3.49350998158871
99,망할,2021-12-01,7,0,-3.49350998158871
100,무서울,2021-12-01,7,0,-3.49350998158871
