,word,date,neg,pos,log_odds_ratio
1,해,2021-04-01,335,0,-7.23445376666905
2,해가,2021-04-01,323,0,-7.19808612249818
3,못하고,2021-04-01,216,0,-6.79723996024631
4,분에,2021-04-01,142,0,-6.38018723696575
5,힘든,2021-04-01,120,0,-6.21313315230259
6,비싼,2021-04-01,113,0,-6.15354105510034
7,좋은,2021-04-01,0,1873,6.11848785609252
8,아니다,2021-04-01,93,0,-5.96063738897585
9,걱정,2021-04-01,91,0,-5.93913118375489
10,병,2021-04-01,71,0,-5.6940087257219
11,잘못,2021-04-01,69,0,-5.66583784875521
12,흐린,2021-04-01,59,0,-5.51168716892795
13,예쁜,2021-04-01,0,996,5.48740816325599
14,무서워서,2021-04-01,56,0,-5.4603938745404
15,어려운,2021-04-01,56,0,-5.4603938745404
16,화,2021-04-01,56,0,-5.4603938745404
17,힘들,2021-04-01,55,0,-5.442694297441
18,힘들게,2021-04-01,55,0,-5.442694297441
19,싫어하는,2021-04-01,47,0,-5.28854361761374
20,맛집,2021-04-01,0,762,5.21991542457861
21,싫어서,2021-04-01,43,0,-5.20153224062411
22,미친,2021-04-01,42,0,-5.17854272239941
23,좋아하는,2021-04-01,0,729,5.17570192743659
24,맛있게,2021-04-01,0,698,5.13230813552796
25,후회,2021-04-01,40,0,-5.13091467341015
26,스트레스,2021-04-01,37,0,-5.05492876643223
27,어렵게,2021-04-01,37,0,-5.05492876643223
28,맛있는,2021-04-01,0,629,5.02837721267973
29,불편한,2021-04-01,36,0,-5.02826051935007
30,아픈,2021-04-01,36,0,-5.02826051935007
31,슬픈,2021-04-01,35,0,-5.00086154516196
32,화가,2021-04-01,35,0,-5.00086154516196
33,무서운,2021-04-01,33,0,-4.94370313132201
34,심하게,2021-04-01,33,0,-4.94370313132201
35,좋고,2021-04-01,0,564,4.91948312444059
36,심한,2021-04-01,32,0,-4.91385016817233
37,좋을,2021-04-01,0,544,4.8834431879574
38,힘들다,2021-04-01,31,0,-4.88307850950557
39,살기,2021-04-01,30,0,-4.85132981119099
40,좋다,2021-04-01,0,500,4.79926349437902
41,부족한,2021-04-01,28,0,-4.78463843669232
42,좋아서,2021-04-01,0,489,4.77706278439883
43,아파서,2021-04-01,27,0,-4.74954711688105
44,귀여운,2021-04-01,0,461,4.71822228437589
45,무서워,2021-04-01,26,0,-4.71317947271018
46,불편함,2021-04-01,25,0,-4.67543914472733
47,비싸다,2021-04-01,25,0,-4.67543914472733
48,아름다운,2021-04-01,0,432,4.65339512129664
49,벌,2021-04-01,23,0,-4.59539643705379
50,편하게,2021-04-01,0,400,4.57661882060072
51,분이나,2021-04-01,22,0,-4.552836822635
52,예쁘게,2021-04-01,0,376,4.51490258074216
53,못하게,2021-04-01,21,0,-4.50838506006416
54,싫다,2021-04-01,20,0,-4.46186504442927
55,울고,2021-04-01,20,0,-4.46186504442927
56,힘겹게,2021-04-01,20,0,-4.46186504442927
57,부담,2021-04-01,19,0,-4.41307488025984
58,어려울,2021-04-01,19,0,-4.41307488025984
59,환상,2021-04-01,19,0,-4.41307488025984
60,병을,2021-04-01,18,0,-4.36178158587229
61,싫다고,2021-04-01,18,0,-4.36178158587229
62,싫은,2021-04-01,18,0,-4.36178158587229
63,무섭고,2021-04-01,17,0,-4.30771436460201
64,속상,2021-04-01,17,0,-4.30771436460201
65,따뜻한,2021-04-01,0,305,4.30624249524653
66,이쁜,2021-04-01,0,291,4.25941119556244
67,거짓말,2021-04-01,16,0,-4.25055595076206
68,아프고,2021-04-01,16,0,-4.25055595076206
69,어려워서,2021-04-01,16,0,-4.25055595076206
70,어렵고,2021-04-01,16,0,-4.25055595076206
71,짜증,2021-04-01,16,0,-4.25055595076206
72,짜증이,2021-04-01,16,0,-4.25055595076206
73,실망,2021-04-01,15,0,-4.18993132894563
74,심각하게,2021-04-01,15,0,-4.18993132894563
75,맛있다,2021-04-01,0,271,4.18845945959015
76,좋아,2021-04-01,0,261,4.15100189705525
77,최악의,2021-04-01,14,0,-4.12539280780806
78,거친,2021-04-01,13,0,-4.0563999363211
79,나쁜,2021-04-01,13,0,-4.0563999363211
80,어렵다,2021-04-01,13,0,-4.0563999363211
81,즐거운,2021-04-01,0,225,4.00319239256644
82,예쁘고,2021-04-01,0,224,3.99875779549857
83,망할,2021-04-01,12,0,-3.98229196416738
84,무섭다,2021-04-01,12,0,-3.98229196416738
85,불안,2021-04-01,12,0,-3.98229196416738
86,불안한,2021-04-01,12,0,-3.98229196416738
87,불편할,2021-04-01,12,0,-3.98229196416738
88,장애인,2021-04-01,12,0,-3.98229196416738
89,맑은,2021-04-01,0,210,3.93451552677022
90,최고,2021-04-01,0,209,3.92976492401162
91,행복한,2021-04-01,0,204,3.90566737243256
92,무서울,2021-04-01,11,0,-3.90224925649385
93,바보,2021-04-01,11,0,-3.90224925649385
94,병이,2021-04-01,11,0,-3.90224925649385
95,격하게,2021-04-01,10,0,-3.81523787950422
96,비만,2021-04-01,10,0,-3.81523787950422
97,위험한,2021-04-01,10,0,-3.81523787950422
98,최악,2021-04-01,10,0,-3.81523787950422
99,실망한,2021-04-01,9,0,-3.71992769969989
100,싫고,2021-04-01,9,0,-3.71992769969989
