,sentiment,word,n,date
1,neg,해가,411,2021-01-01
2,neg,해,388,2021-01-01
3,neg,힘든,179,2021-01-01
4,neg,못하고,170,2021-01-01
5,neg,비싼,111,2021-01-01
6,neg,아니다,97,2021-01-01
7,neg,걱정,81,2021-01-01
8,neg,어려운,73,2021-01-01
9,neg,분에,72,2021-01-01
10,neg,살기,67,2021-01-01
11,neg,흐린,59,2021-01-01
12,neg,병,58,2021-01-01
13,neg,무서워서,55,2021-01-01
14,neg,힘들게,54,2021-01-01
15,neg,힘들,46,2021-01-01
16,neg,화,45,2021-01-01
17,neg,불편한,42,2021-01-01
18,neg,부담,39,2021-01-01
19,neg,미친,38,2021-01-01
20,neg,아픈,38,2021-01-01
21,neg,힘들다,35,2021-01-01
22,neg,싫어하는,34,2021-01-01
23,neg,잘못,34,2021-01-01
24,neg,못하게,32,2021-01-01
25,neg,무서워,30,2021-01-01
26,neg,화가,30,2021-01-01
27,neg,스트레스,29,2021-01-01
28,neg,부족한,28,2021-01-01
29,neg,슬픈,28,2021-01-01
30,neg,어렵게,28,2021-01-01
31,neg,거친,27,2021-01-01
32,neg,싫어서,27,2021-01-01
33,neg,심한,27,2021-01-01
34,neg,심하게,26,2021-01-01
35,neg,실망,23,2021-01-01
36,neg,아파서,22,2021-01-01
37,neg,어려울,22,2021-01-01
38,neg,어렵다,22,2021-01-01
39,neg,후회,22,2021-01-01
40,neg,무서운,21,2021-01-01
41,neg,어려워,20,2021-01-01
42,neg,비싸다,19,2021-01-01
43,neg,어렵고,19,2021-01-01
44,neg,병을,18,2021-01-01
45,neg,불안한,17,2021-01-01
46,neg,불편함,17,2021-01-01
47,neg,망할,16,2021-01-01
48,neg,싫은,16,2021-01-01
49,neg,아프고,16,2021-01-01
50,neg,거짓말,14,2021-01-01
51,neg,나쁜,14,2021-01-01
52,neg,어려워서,14,2021-01-01
53,neg,울고,14,2021-01-01
54,neg,불편할,13,2021-01-01
55,neg,싫고,13,2021-01-01
56,neg,힘겹게,13,2021-01-01
57,neg,막혀,12,2021-01-01
58,neg,무섭고,12,2021-01-01
59,neg,위험한,12,2021-01-01
60,neg,짜증,12,2021-01-01
61,neg,불편하고,11,2021-01-01
62,neg,싫다고,11,2021-01-01
63,neg,심각한,11,2021-01-01
64,neg,쓸데없는,11,2021-01-01
65,neg,장애인,11,2021-01-01
66,neg,죄송합니다,11,2021-01-01
67,neg,무섭다,10,2021-01-01
68,neg,사악한,10,2021-01-01
69,neg,우울한,10,2021-01-01
70,neg,벌,9,2021-01-01
71,neg,부담스러운,9,2021-01-01
72,neg,부정적인,9,2021-01-01
73,neg,불편,9,2021-01-01
74,neg,비만,9,2021-01-01
75,neg,상처를,9,2021-01-01
76,neg,싫다,9,2021-01-01
77,neg,귀찮은,8,2021-01-01
78,neg,바보,8,2021-01-01
79,neg,불안,8,2021-01-01
80,neg,싫을,8,2021-01-01
81,neg,아픔을,8,2021-01-01
82,neg,어려움,8,2021-01-01
83,neg,잘못된,8,2021-01-01
84,neg,죽음의,8,2021-01-01
85,neg,격하게,7,2021-01-01
86,neg,무서워하는,7,2021-01-01
87,neg,병으로,7,2021-01-01
88,neg,병이,7,2021-01-01
89,neg,불쌍한,7,2021-01-01
90,neg,속상,7,2021-01-01
91,neg,쓸데없이,7,2021-01-01
92,neg,욕을,7,2021-01-01
93,neg,지나친,7,2021-01-01
94,neg,환상,7,2021-01-01
95,neg,거부감,6,2021-01-01
96,neg,무서움,6,2021-01-01
97,neg,불편하게,6,2021-01-01
98,neg,슬퍼,6,2021-01-01
99,neg,슬프다,6,2021-01-01
100,neg,슬픔,6,2021-01-01
101,neg,심각하게,6,2021-01-01
102,neg,쓸쓸한,6,2021-01-01
103,neg,고통을,5,2021-01-01
104,neg,당황한,5,2021-01-01
105,neg,모진,5,2021-01-01
106,neg,무서울,5,2021-01-01
107,neg,미치겠다,5,2021-01-01
108,neg,방해가,5,2021-01-01
109,neg,분이나,5,2021-01-01
110,neg,불법,5,2021-01-01
111,neg,소름,5,2021-01-01
112,neg,쉰,5,2021-01-01
113,neg,슬플,5,2021-01-01
114,neg,시무룩,5,2021-01-01
115,neg,아파,5,2021-01-01
116,neg,아프다,5,2021-01-01
117,neg,안타깝다,5,2021-01-01
118,neg,원한,5,2021-01-01
119,neg,잘못을,5,2021-01-01
120,neg,좌절,5,2021-01-01
121,neg,짜증이,5,2021-01-01
122,neg,최악의,5,2021-01-01
123,neg,겁쟁이,4,2021-01-01
124,neg,곰팡이,4,2021-01-01
125,neg,나쁘게,4,2021-01-01
126,neg,느끼하다,4,2021-01-01
127,neg,더러워,4,2021-01-01
128,neg,두려워,4,2021-01-01
129,neg,떡실신,4,2021-01-01
130,neg,멘붕,4,2021-01-01
131,neg,번거롭게,4,2021-01-01
132,neg,분노,4,2021-01-01
133,neg,서러운,4,2021-01-01
134,neg,소홀히,4,2021-01-01
135,neg,쉬거나,4,2021-01-01
136,neg,시들어,4,2021-01-01
137,neg,쓰며,4,2021-01-01
138,neg,쓸쓸하게,4,2021-01-01
139,neg,쓸쓸하고,4,2021-01-01
140,neg,아플,4,2021-01-01
141,neg,억울한,4,2021-01-01
142,neg,원망과,4,2021-01-01
143,neg,위험이,4,2021-01-01
144,neg,위험하다,4,2021-01-01
145,neg,지겹게,4,2021-01-01
146,neg,지옥,4,2021-01-01
147,neg,짜증을,4,2021-01-01
