,sentiment,word,n,date
1,neg,해가,562,2020-11-01
2,neg,해,343,2020-11-01
3,neg,못하고,178,2020-11-01
4,neg,분에,164,2020-11-01
5,neg,비싼,127,2020-11-01
6,neg,아니다,121,2020-11-01
7,neg,힘든,117,2020-11-01
8,neg,무서워서,75,2020-11-01
9,neg,걱정,72,2020-11-01
10,neg,병,70,2020-11-01
11,neg,흐린,68,2020-11-01
12,neg,힘들게,62,2020-11-01
13,neg,잘못,59,2020-11-01
14,neg,어려운,57,2020-11-01
15,neg,힘들다,53,2020-11-01
16,neg,힘들,49,2020-11-01
17,neg,화,42,2020-11-01
18,neg,후회,41,2020-11-01
19,neg,심하게,40,2020-11-01
20,neg,아파서,40,2020-11-01
21,neg,스트레스,39,2020-11-01
22,neg,미친,38,2020-11-01
23,neg,싫어서,37,2020-11-01
24,neg,슬픈,36,2020-11-01
25,neg,부족한,35,2020-11-01
26,neg,무서운,34,2020-11-01
27,neg,무서워,34,2020-11-01
28,neg,불편한,34,2020-11-01
29,neg,싫어하는,30,2020-11-01
30,neg,비싸다,29,2020-11-01
31,neg,못하게,27,2020-11-01
32,neg,부담,27,2020-11-01
33,neg,거친,26,2020-11-01
34,neg,실망,25,2020-11-01
35,neg,살기,24,2020-11-01
36,neg,싫은,24,2020-11-01
37,neg,심한,24,2020-11-01
38,neg,분이나,23,2020-11-01
39,neg,거짓말,22,2020-11-01
40,neg,무섭다,22,2020-11-01
41,neg,싫고,21,2020-11-01
42,neg,아픈,21,2020-11-01
43,neg,장애인,20,2020-11-01
44,neg,화가,20,2020-11-01
45,neg,불편함,19,2020-11-01
46,neg,어렵게,19,2020-11-01
47,neg,환상,19,2020-11-01
48,neg,어려워,17,2020-11-01
49,neg,힘겹게,17,2020-11-01
50,neg,싫다,16,2020-11-01
51,neg,어려울,16,2020-11-01
52,neg,아프고,15,2020-11-01
53,neg,어렵다,15,2020-11-01
54,neg,불편,14,2020-11-01
55,neg,귀찮은,13,2020-11-01
56,neg,나쁜,13,2020-11-01
57,neg,무서워하는,13,2020-11-01
58,neg,벌,13,2020-11-01
59,neg,병을,13,2020-11-01
60,neg,불편할,13,2020-11-01
61,neg,어렵고,13,2020-11-01
62,neg,망할,12,2020-11-01
63,neg,바보,12,2020-11-01
64,neg,싫다고,12,2020-11-01
65,neg,위험한,12,2020-11-01
66,neg,무섭고,11,2020-11-01
67,neg,슬프다,11,2020-11-01
68,neg,아파,11,2020-11-01
69,neg,울고,11,2020-11-01
70,neg,비추천,10,2020-11-01
