,sentiment,word,n,date
1,neg,해가,335,2021-12-01
2,neg,해,274,2021-12-01
3,neg,못하고,140,2021-12-01
4,neg,분에,102,2021-12-01
5,neg,힘든,84,2021-12-01
6,neg,비싼,72,2021-12-01
7,neg,아니다,69,2021-12-01
8,neg,걱정,55,2021-12-01
9,neg,흐린,52,2021-12-01
10,neg,잘못,51,2021-12-01
11,neg,무서워서,47,2021-12-01
12,neg,힘들게,47,2021-12-01
13,neg,어려운,46,2021-12-01
14,neg,병,45,2021-12-01
15,neg,힘들,43,2021-12-01
16,neg,싫어서,36,2021-12-01
17,neg,싫어하는,36,2021-12-01
18,neg,미친,35,2021-12-01
19,neg,심하게,33,2021-12-01
20,neg,화,33,2021-12-01
21,neg,힘들다,32,2021-12-01
22,neg,부족한,26,2021-12-01
23,neg,아파서,26,2021-12-01
24,neg,후회,26,2021-12-01
25,neg,스트레스,24,2021-12-01
26,neg,슬픈,24,2021-12-01
27,neg,화가,23,2021-12-01
28,neg,불편한,22,2021-12-01
29,neg,살기,21,2021-12-01
30,neg,싫다,21,2021-12-01
31,neg,병이,20,2021-12-01
32,neg,불편할,20,2021-12-01
33,neg,실망,20,2021-12-01
34,neg,무서워,18,2021-12-01
35,neg,불편함,18,2021-12-01
36,neg,장애인,18,2021-12-01
37,neg,무서운,16,2021-12-01
38,neg,비싸다,16,2021-12-01
39,neg,어렵게,16,2021-12-01
40,neg,못하게,14,2021-12-01
41,neg,거친,13,2021-12-01
42,neg,나쁜,13,2021-12-01
43,neg,부담,13,2021-12-01
44,neg,분이나,13,2021-12-01
45,neg,어려울,13,2021-12-01
46,neg,어렵다,13,2021-12-01
47,neg,죄송합니다,13,2021-12-01
48,neg,병을,12,2021-12-01
49,neg,불편,12,2021-12-01
50,neg,시끄럽게,12,2021-12-01
51,neg,싫고,12,2021-12-01
52,neg,싫은,12,2021-12-01
53,neg,심한,12,2021-12-01
54,neg,아프고,12,2021-12-01
55,neg,아픈,12,2021-12-01
56,neg,어려워,12,2021-12-01
57,neg,위험한,12,2021-12-01
58,neg,벌,11,2021-12-01
59,neg,불편하고,11,2021-12-01
60,neg,어려워서,11,2021-12-01
61,neg,울고,11,2021-12-01
62,neg,위험이,11,2021-12-01
63,neg,지옥,11,2021-12-01
64,neg,어려움,10,2021-12-01
65,neg,환상,10,2021-12-01
66,neg,멘붕,9,2021-12-01
67,neg,비만,9,2021-12-01
68,neg,짜증,9,2021-12-01
69,neg,짜증이,9,2021-12-01
70,neg,두려움,8,2021-12-01
71,neg,불안한,8,2021-12-01
72,neg,어렵고,8,2021-12-01
73,neg,잘못된,8,2021-12-01
74,neg,거짓말,7,2021-12-01
75,neg,귀찮은,7,2021-12-01
76,neg,망할,7,2021-12-01
77,neg,무서울,7,2021-12-01
78,neg,바보,7,2021-12-01
79,neg,번거로운,7,2021-12-01
80,neg,사악한,7,2021-12-01
81,neg,속상,7,2021-12-01
82,neg,실망한,7,2021-12-01
83,neg,싫다고,7,2021-12-01
84,neg,심각하게,7,2021-12-01
85,neg,원한,7,2021-12-01
