,sentiment,word,n,date
1,neg,해가,329,2020-01-01
2,neg,해,260,2020-01-01
3,neg,못하고,130,2020-01-01
4,neg,비싼,112,2020-01-01
5,neg,분에,94,2020-01-01
6,neg,아니다,88,2020-01-01
7,neg,힘든,86,2020-01-01
8,neg,걱정,71,2020-01-01
9,neg,어려운,53,2020-01-01
10,neg,흐린,48,2020-01-01
11,neg,무서워서,42,2020-01-01
12,neg,잘못,41,2020-01-01
13,neg,힘들게,41,2020-01-01
14,neg,싫어하는,37,2020-01-01
15,neg,힘들다,35,2020-01-01
16,neg,병,30,2020-01-01
17,neg,아픈,30,2020-01-01
18,neg,비싸다,26,2020-01-01
19,neg,싫어서,25,2020-01-01
20,neg,심하게,25,2020-01-01
21,neg,화,25,2020-01-01
22,neg,힘들,25,2020-01-01
23,neg,무서워,24,2020-01-01
24,neg,스트레스,24,2020-01-01
25,neg,실망,24,2020-01-01
26,neg,부족한,23,2020-01-01
27,neg,슬픈,22,2020-01-01
28,neg,아프고,21,2020-01-01
29,neg,후회,20,2020-01-01
30,neg,못하게,18,2020-01-01
31,neg,불편한,18,2020-01-01
32,neg,무서운,17,2020-01-01
33,neg,아파서,17,2020-01-01
34,neg,어렵게,17,2020-01-01
35,neg,미친,16,2020-01-01
36,neg,어렵다,15,2020-01-01
37,neg,바보,14,2020-01-01
38,neg,부담,14,2020-01-01
39,neg,심한,14,2020-01-01
40,neg,화가,14,2020-01-01
41,neg,분이나,13,2020-01-01
42,neg,살기,13,2020-01-01
43,neg,쓸데없는,13,2020-01-01
44,neg,거친,12,2020-01-01
45,neg,부담스러운,12,2020-01-01
46,neg,불편함,12,2020-01-01
47,neg,거짓말,11,2020-01-01
48,neg,못생김,11,2020-01-01
49,neg,불편할,11,2020-01-01
50,neg,어려울,11,2020-01-01
51,neg,어려움,11,2020-01-01
52,neg,어렵고,11,2020-01-01
53,neg,무섭고,10,2020-01-01
54,neg,싫고,10,2020-01-01
55,neg,싫다고,10,2020-01-01
56,neg,환상,10,2020-01-01
57,neg,무서울,9,2020-01-01
58,neg,불안한,9,2020-01-01
59,neg,비만,9,2020-01-01
60,neg,어려워서,9,2020-01-01
61,neg,최악의,9,2020-01-01
62,neg,막히는,8,2020-01-01
63,neg,불편,8,2020-01-01
64,neg,불편하게,8,2020-01-01
65,neg,불편하고,8,2020-01-01
66,neg,쉰,8,2020-01-01
67,neg,싫다,8,2020-01-01
68,neg,안타깝게,8,2020-01-01
69,neg,위험한,8,2020-01-01
70,neg,나쁜,7,2020-01-01
71,neg,무서워하는,7,2020-01-01
72,neg,병을,7,2020-01-01
73,neg,병이,7,2020-01-01
74,neg,사악한,7,2020-01-01
75,neg,슬픔,7,2020-01-01
76,neg,울고,7,2020-01-01
77,neg,장애인,7,2020-01-01
78,neg,화를,7,2020-01-01
79,neg,망할,6,2020-01-01
80,neg,멘붕,6,2020-01-01
81,neg,무섭다,6,2020-01-01
82,neg,미련이,6,2020-01-01
83,neg,방해가,6,2020-01-01
84,neg,속상,6,2020-01-01
85,neg,슬프다,6,2020-01-01
86,neg,시끄럽고,6,2020-01-01
87,neg,싫은,6,2020-01-01
88,neg,심각하게,6,2020-01-01
89,neg,아픔을,6,2020-01-01
90,neg,짜증,6,2020-01-01
91,neg,격하게,5,2020-01-01
92,neg,불쌍하게,5,2020-01-01
93,neg,불편하다,5,2020-01-01
94,neg,소름이,5,2020-01-01
95,neg,어려워,5,2020-01-01
96,neg,잘못된,5,2020-01-01
97,neg,짜증이,5,2020-01-01
98,neg,터무니없이,5,2020-01-01
99,neg,격한,4,2020-01-01
100,neg,느끼하다,4,2020-01-01
101,neg,두려운,4,2020-01-01
102,neg,번거롭게,4,2020-01-01
103,neg,벌,4,2020-01-01
104,neg,불만을,4,2020-01-01
105,neg,불만족,4,2020-01-01
106,neg,불쌍한,4,2020-01-01
107,neg,사악하다,4,2020-01-01
108,neg,소름,4,2020-01-01
109,neg,심각한,4,2020-01-01
110,neg,아파,4,2020-01-01
111,neg,아플,4,2020-01-01
112,neg,염려가,4,2020-01-01
113,neg,우울,4,2020-01-01
114,neg,죄송합니다,4,2020-01-01
115,neg,죄인이,4,2020-01-01
116,neg,힘겹게,4,2020-01-01
117,neg,가짜,3,2020-01-01
118,neg,고통을,3,2020-01-01
119,neg,귀찮은,3,2020-01-01
120,neg,더러운,3,2020-01-01
121,neg,더럽고,3,2020-01-01
122,neg,멍청이,3,2020-01-01
123,neg,몰아쳐서,3,2020-01-01
124,neg,무서움을,3,2020-01-01
125,neg,방해하는,3,2020-01-01
126,neg,병으로,3,2020-01-01
127,neg,불안,3,2020-01-01
128,neg,불안하게,3,2020-01-01
129,neg,불안하다,3,2020-01-01
130,neg,성난,3,2020-01-01
131,neg,슬플,3,2020-01-01
132,neg,시끄럽게,3,2020-01-01
133,neg,시끄럽다,3,2020-01-01
134,neg,시들어,3,2020-01-01
135,neg,실패로,3,2020-01-01
136,neg,심하다,3,2020-01-01
137,neg,쓸쓸한,3,2020-01-01
138,neg,아프다,3,2020-01-01
139,neg,아프면서,3,2020-01-01
140,neg,앓고,3,2020-01-01
141,neg,욕,3,2020-01-01
142,neg,욕을,3,2020-01-01
143,neg,원한,3,2020-01-01
144,neg,위험하다,3,2020-01-01
145,neg,이기적인,3,2020-01-01
146,neg,죄를,3,2020-01-01
147,neg,죽음의,3,2020-01-01
148,neg,짜증나는,3,2020-01-01
149,neg,짜증을,3,2020-01-01
150,neg,초라한,3,2020-01-01
151,neg,폐렴,3,2020-01-01
152,neg,힘들거나,3,2020-01-01
153,neg,가난한,2,2020-01-01
154,neg,강탈,2,2020-01-01
155,neg,거부감,2,2020-01-01
156,neg,거칠고,2,2020-01-01
157,neg,겁쟁이,2,2020-01-01
158,neg,고난,2,2020-01-01
159,neg,고통,2,2020-01-01
160,neg,괴로울,2,2020-01-01
161,neg,괴롭히는,2,2020-01-01
162,neg,나쁘게,2,2020-01-01
163,neg,나쁘다,2,2020-01-01
164,neg,더럽게,2,2020-01-01
165,neg,두통,2,2020-01-01
166,neg,막혀,2,2020-01-01
167,neg,모진,2,2020-01-01
168,neg,못난,2,2020-01-01
169,neg,무서움,2,2020-01-01
170,neg,무섭기까지,2,2020-01-01
171,neg,범죄,2,2020-01-01
172,neg,부정적인,2,2020-01-01
173,neg,불길한,2,2020-01-01
174,neg,불만,2,2020-01-01
175,neg,불법으로,2,2020-01-01
176,neg,불쾌한,2,2020-01-01
177,neg,상처를,2,2020-01-01
178,neg,상한,2,2020-01-01
179,neg,상해서,2,2020-01-01
180,neg,서운한,2,2020-01-01
181,neg,소홀히,2,2020-01-01
182,neg,손해,2,2020-01-01
183,neg,쉬거나,2,2020-01-01
184,neg,슬퍼,2,2020-01-01
185,neg,슬프게,2,2020-01-01
186,neg,실망한,2,2020-01-01
187,neg,쓰라린,2,2020-01-01
188,neg,쓰며,2,2020-01-01
189,neg,쓸쓸하게,2,2020-01-01
190,neg,아프게,2,2020-01-01
191,neg,아픔,2,2020-01-01
192,neg,어렵거나,2,2020-01-01
193,neg,억울하다,2,2020-01-01
194,neg,우울한,2,2020-01-01
195,neg,우중충하다,2,2020-01-01
196,neg,위협을,2,2020-01-01
197,neg,좌욕,2,2020-01-01
198,neg,죄,2,2020-01-01
199,neg,죽임,2,2020-01-01
200,neg,지겹게,2,2020-01-01
201,neg,짜증난,2,2020-01-01
202,neg,창피,2,2020-01-01
203,neg,최악,2,2020-01-01
204,neg,터무니없는,2,2020-01-01
205,neg,피눈물,2,2020-01-01
206,neg,핀잔을,2,2020-01-01
207,neg,헛된,2,2020-01-01
208,neg,흑역사,2,2020-01-01
209,neg,가난하다,1,2020-01-01
210,neg,강제적으로,1,2020-01-01
211,neg,거북한,1,2020-01-01
212,neg,거칠게,1,2020-01-01
213,neg,결석,1,2020-01-01
214,neg,고달프다,1,2020-01-01
215,neg,고약하다,1,2020-01-01
216,neg,곤욕스럽다,1,2020-01-01
217,neg,곰팡이,1,2020-01-01
218,neg,공포감,1,2020-01-01
219,neg,괴롭다,1,2020-01-01
220,neg,괴상한,1,2020-01-01
221,neg,굽신굽신,1,2020-01-01
222,neg,극혐,1,2020-01-01
223,neg,까무러칠,1,2020-01-01
224,neg,끔찍한,1,2020-01-01
225,neg,나쁘거나,1,2020-01-01
226,neg,나태한,1,2020-01-01
227,neg,난잡한,1,2020-01-01
228,neg,낭패,1,2020-01-01
229,neg,너무하다,1,2020-01-01
230,neg,노여움을,1,2020-01-01
231,neg,당황한,1,2020-01-01
232,neg,더러움,1,2020-01-01
233,neg,더러워진,1,2020-01-01
234,neg,두려움을,1,2020-01-01
235,neg,두려워,1,2020-01-01
236,neg,두려워서,1,2020-01-01
237,neg,두렵다,1,2020-01-01
238,neg,떡실신,1,2020-01-01
239,neg,마이너스,1,2020-01-01
240,neg,막히다,1,2020-01-01
241,neg,망신,1,2020-01-01
242,neg,멍청한,1,2020-01-01
243,neg,메스껍고,1,2020-01-01
