,sentiment,word,n,date
1,neg,해가,286,2021-07-01
2,neg,해,245,2021-07-01
3,neg,못하고,143,2021-07-01
4,neg,힘든,96,2021-07-01
5,neg,비싼,84,2021-07-01
6,neg,분에,82,2021-07-01
7,neg,흐린,68,2021-07-01
8,neg,걱정,67,2021-07-01
9,neg,아니다,57,2021-07-01
10,neg,힘들게,57,2021-07-01
11,neg,무서워서,49,2021-07-01
12,neg,미친,47,2021-07-01
13,neg,잘못,43,2021-07-01
14,neg,무서운,41,2021-07-01
15,neg,화,39,2021-07-01
16,neg,어려운,37,2021-07-01
17,neg,힘들,37,2021-07-01
18,neg,힘들다,37,2021-07-01
19,neg,싫어서,34,2021-07-01
20,neg,심하게,34,2021-07-01
21,neg,불편한,32,2021-07-01
22,neg,후회,31,2021-07-01
23,neg,싫어하는,29,2021-07-01
24,neg,병,28,2021-07-01
25,neg,스트레스,28,2021-07-01
26,neg,아파서,27,2021-07-01
27,neg,부족한,23,2021-07-01
28,neg,비싸다,22,2021-07-01
29,neg,장애인,22,2021-07-01
30,neg,살기,20,2021-07-01
31,neg,싫다,20,2021-07-01
32,neg,아픈,20,2021-07-01
33,neg,슬픈,19,2021-07-01
34,neg,무서워,18,2021-07-01
35,neg,심한,18,2021-07-01
36,neg,어렵고,18,2021-07-01
37,neg,어렵다,18,2021-07-01
38,neg,어렵게,17,2021-07-01
39,neg,부담,16,2021-07-01
40,neg,어려워,16,2021-07-01
41,neg,어려울,15,2021-07-01
42,neg,화가,15,2021-07-01
43,neg,병을,14,2021-07-01
44,neg,실망,14,2021-07-01
45,neg,싫은,14,2021-07-01
46,neg,거친,13,2021-07-01
47,neg,싫다고,13,2021-07-01
48,neg,짜증,13,2021-07-01
49,neg,못하게,12,2021-07-01
50,neg,무섭고,12,2021-07-01
51,neg,위험한,12,2021-07-01
52,neg,거짓말,11,2021-07-01
53,neg,무섭다,11,2021-07-01
54,neg,분이나,11,2021-07-01
55,neg,불편함,11,2021-07-01
56,neg,울고,11,2021-07-01
57,neg,짜증이,11,2021-07-01
58,neg,불편,10,2021-07-01
59,neg,시끄럽고,10,2021-07-01
60,neg,아프고,10,2021-07-01
61,neg,환상,10,2021-07-01
62,neg,바보,9,2021-07-01
63,neg,비만,9,2021-07-01
64,neg,사악한,9,2021-07-01
65,neg,상처,9,2021-07-01
66,neg,싫고,9,2021-07-01
67,neg,벌,8,2021-07-01
68,neg,병이,8,2021-07-01
69,neg,불편하고,8,2021-07-01
70,neg,쓸데없는,8,2021-07-01
71,neg,죄송합니다,8,2021-07-01
72,neg,격하게,7,2021-07-01
73,neg,무서워하는,7,2021-07-01
74,neg,불편하다,7,2021-07-01
75,neg,아파,7,2021-07-01
76,neg,잘못된,7,2021-07-01
77,neg,짜증을,7,2021-07-01
78,neg,가짜,6,2021-07-01
79,neg,나쁜,6,2021-07-01
80,neg,불편할,6,2021-07-01
81,neg,시들어,6,2021-07-01
82,neg,싫을,6,2021-07-01
83,neg,위험이,6,2021-07-01
84,neg,지나친,6,2021-07-01
85,neg,최악의,6,2021-07-01
86,neg,거부감,5,2021-07-01
87,neg,멘붕,5,2021-07-01
88,neg,무서움,5,2021-07-01
89,neg,부담스럽다,5,2021-07-01
90,neg,불안한,5,2021-07-01
91,neg,시끄럽게,5,2021-07-01
92,neg,어려워서,5,2021-07-01
93,neg,원한,5,2021-07-01
94,neg,힘겹게,5,2021-07-01
95,neg,두려움을,4,2021-07-01
96,neg,두렵고,4,2021-07-01
97,neg,무서울,4,2021-07-01
98,neg,번거롭게,4,2021-07-01
99,neg,부담스러운,4,2021-07-01
100,neg,분노,4,2021-07-01
101,neg,서운한,4,2021-07-01
102,neg,소름,4,2021-07-01
103,neg,속상,4,2021-07-01
104,neg,슬퍼,4,2021-07-01
105,neg,슬프다,4,2021-07-01
106,neg,실망한,4,2021-07-01
107,neg,실패로,4,2021-07-01
108,neg,쓰러져,4,2021-07-01
109,neg,쓰며,4,2021-07-01
110,neg,아프다,4,2021-07-01
111,neg,아픔을,4,2021-07-01
112,neg,절망,4,2021-07-01
113,neg,파울,4,2021-07-01
114,neg,화를,4,2021-07-01
115,neg,거칠고,3,2021-07-01
116,neg,귀찮은,3,2021-07-01
117,neg,기절할,3,2021-07-01
118,neg,나쁘거나,3,2021-07-01
119,neg,더러운,3,2021-07-01
120,neg,막혀,3,2021-07-01
121,neg,배탈,3,2021-07-01
122,neg,불길한,3,2021-07-01
123,neg,불쌍한,3,2021-07-01
124,neg,불쾌한,3,2021-07-01
125,neg,불편하게,3,2021-07-01
126,neg,비추천,3,2021-07-01
127,neg,소름이,3,2021-07-01
128,neg,속상하다,3,2021-07-01
129,neg,쉰,3,2021-07-01
130,neg,슬프게,3,2021-07-01
131,neg,시무룩,3,2021-07-01
132,neg,쓸데없이,3,2021-07-01
133,neg,악의적인,3,2021-07-01
134,neg,안타깝게,3,2021-07-01
135,neg,어려움,3,2021-07-01
136,neg,억울한,3,2021-07-01
137,neg,염려가,3,2021-07-01
138,neg,욕,3,2021-07-01
139,neg,우울,3,2021-07-01
140,neg,지겹다,3,2021-07-01
141,neg,지겹도록,3,2021-07-01
142,neg,터무니없는,3,2021-07-01
143,neg,가난하고,2,2021-07-01
144,neg,가난한,2,2021-07-01
145,neg,거짓,2,2021-07-01
146,neg,겁쟁이,2,2021-07-01
147,neg,고생스러운,2,2021-07-01
148,neg,과음,2,2021-07-01
149,neg,괴로운,2,2021-07-01
150,neg,나쁠,2,2021-07-01
151,neg,노답,2,2021-07-01
152,neg,당황한,2,2021-07-01
153,neg,더러워진,2,2021-07-01
154,neg,두려운,2,2021-07-01
155,neg,마이너스,2,2021-07-01
156,neg,막히는,2,2021-07-01
157,neg,막히다,2,2021-07-01
158,neg,망상,2,2021-07-01
159,neg,망할,2,2021-07-01
160,neg,멍청한,2,2021-07-01
161,neg,모진,2,2021-07-01
162,neg,못난이,2,2021-07-01
163,neg,미련이,2,2021-07-01
164,neg,밉다,2,2021-07-01
165,neg,방해가,2,2021-07-01
166,neg,방해하는,2,2021-07-01
167,neg,범인,2,2021-07-01
168,neg,병이나,2,2021-07-01
169,neg,부작용,2,2021-07-01
170,neg,분하고,2,2021-07-01
171,neg,불만이,2,2021-07-01
172,neg,불신,2,2021-07-01
173,neg,불안,2,2021-07-01
174,neg,불편하거나,2,2021-07-01
175,neg,불평,2,2021-07-01
176,neg,빚을,2,2021-07-01
177,neg,사악하다,2,2021-07-01
178,neg,상처를,2,2021-07-01
179,neg,상해서,2,2021-07-01
180,neg,손해,2,2021-07-01
181,neg,쉬거나,2,2021-07-01
182,neg,슬픔을,2,2021-07-01
183,neg,슬픔이,2,2021-07-01
184,neg,시끄럽다,2,2021-07-01
185,neg,시든,2,2021-07-01
186,neg,시름시름,2,2021-07-01
187,neg,시시한,2,2021-07-01
188,neg,실망감,2,2021-07-01
189,neg,싫게,2,2021-07-01
190,neg,싫어하고,2,2021-07-01
191,neg,심각하게,2,2021-07-01
192,neg,쓰러질,2,2021-07-01
193,neg,쓸쓸하게,2,2021-07-01
194,neg,쓸쓸한,2,2021-07-01
195,neg,아리고,2,2021-07-01
196,neg,아프게,2,2021-07-01
197,neg,아플,2,2021-07-01
198,neg,아픔,2,2021-07-01
199,neg,안타깝다,2,2021-07-01
200,neg,야속하게,2,2021-07-01
201,neg,오류,2,2021-07-01
202,neg,위협을,2,2021-07-01
203,neg,잘못이,2,2021-07-01
204,neg,저주,2,2021-07-01
205,neg,절망에,2,2021-07-01
206,neg,정신병,2,2021-07-01
207,neg,죄송하다,2,2021-07-01
208,neg,죽음의,2,2021-07-01
209,neg,지옥,2,2021-07-01
210,neg,지저분하게,2,2021-07-01
211,neg,지저분한,2,2021-07-01
212,neg,짜증난,2,2021-07-01
213,neg,짠하다,2,2021-07-01
214,neg,창피,2,2021-07-01
215,neg,처참하게,2,2021-07-01
216,neg,최악,2,2021-07-01
217,neg,터무니없이,2,2021-07-01
218,neg,편견,2,2021-07-01
219,neg,허접,2,2021-07-01
220,neg,혼내는,2,2021-07-01
221,neg,힘겹다,2,2021-07-01
222,neg,힘들거나,2,2021-07-01
223,neg,강제적으로,1,2021-07-01
224,neg,강탈,1,2021-07-01
225,neg,거칠다,1,2021-07-01
226,neg,거칠면서,1,2021-07-01
227,neg,고충,1,2021-07-01
228,neg,고통,1,2021-07-01
229,neg,고통스러운,1,2021-07-01
230,neg,공포,1,2021-07-01
231,neg,괴로울,1,2021-07-01
232,neg,괴롭다,1,2021-07-01
233,neg,괴롭히는,1,2021-07-01
234,neg,괴상한,1,2021-07-01
235,neg,굽신굽신,1,2021-07-01
236,neg,기절하듯이,1,2021-07-01
237,neg,나쁜놈,1,2021-07-01
238,neg,낮추어,1,2021-07-01
239,neg,노여움,1,2021-07-01
