,sentiment,word,n,date
1,neg,해가,325,2020-09-01
2,neg,해,231,2020-09-01
3,neg,못하고,164,2020-09-01
4,neg,힘든,105,2020-09-01
5,neg,비싼,81,2020-09-01
6,neg,아니다,78,2020-09-01
7,neg,무서워서,71,2020-09-01
8,neg,분에,68,2020-09-01
9,neg,걱정,65,2020-09-01
10,neg,흐린,51,2020-09-01
11,neg,어려운,48,2020-09-01
12,neg,힘들다,48,2020-09-01
13,neg,힘들,45,2020-09-01
14,neg,힘들게,45,2020-09-01
15,neg,병,42,2020-09-01
16,neg,잘못,39,2020-09-01
17,neg,후회,38,2020-09-01
18,neg,스트레스,31,2020-09-01
19,neg,무서워,30,2020-09-01
20,neg,화,29,2020-09-01
21,neg,미친,28,2020-09-01
22,neg,싫어하는,28,2020-09-01
23,neg,슬픈,27,2020-09-01
24,neg,싫어서,26,2020-09-01
25,neg,불편한,25,2020-09-01
26,neg,부족한,23,2020-09-01
27,neg,아파서,23,2020-09-01
28,neg,못하게,21,2020-09-01
29,neg,비싸다,21,2020-09-01
30,neg,살기,21,2020-09-01
31,neg,심하게,21,2020-09-01
32,neg,아픈,21,2020-09-01
33,neg,무서운,20,2020-09-01
34,neg,부담,20,2020-09-01
35,neg,무섭고,19,2020-09-01
36,neg,실망,19,2020-09-01
37,neg,어렵다,19,2020-09-01
38,neg,망할,18,2020-09-01
39,neg,싫은,17,2020-09-01
40,neg,어려울,17,2020-09-01
41,neg,싫다,16,2020-09-01
42,neg,심한,16,2020-09-01
43,neg,병을,15,2020-09-01
44,neg,불편,15,2020-09-01
45,neg,싫다고,15,2020-09-01
46,neg,어렵게,15,2020-09-01
47,neg,벌,14,2020-09-01
48,neg,비만,14,2020-09-01
49,neg,화가,14,2020-09-01
50,neg,무서울,13,2020-09-01
51,neg,분이나,13,2020-09-01
52,neg,어려움,13,2020-09-01
53,neg,어렵고,13,2020-09-01
54,neg,위험한,13,2020-09-01
55,neg,환상,13,2020-09-01
56,neg,힘겹게,13,2020-09-01
57,neg,무서워하는,12,2020-09-01
58,neg,바보,12,2020-09-01
59,neg,병이,12,2020-09-01
60,neg,불편함,12,2020-09-01
61,neg,거친,11,2020-09-01
62,neg,무섭다,11,2020-09-01
63,neg,아프고,11,2020-09-01
64,neg,짜증,11,2020-09-01
65,neg,거짓말,10,2020-09-01
