,sentiment,word,n,date
1,neg,해가,263,2020-03-01
2,neg,해,197,2020-03-01
3,neg,못하고,125,2020-03-01
4,neg,힘든,92,2020-03-01
5,neg,어려운,62,2020-03-01
6,neg,아니다,52,2020-03-01
7,neg,병,47,2020-03-01
8,neg,분에,47,2020-03-01
9,neg,걱정,46,2020-03-01
10,neg,비싼,45,2020-03-01
11,neg,흐린,38,2020-03-01
12,neg,무서워서,36,2020-03-01
13,neg,힘들,35,2020-03-01
14,neg,미친,30,2020-03-01
15,neg,잘못,30,2020-03-01
16,neg,무서운,27,2020-03-01
17,neg,힘들다,27,2020-03-01
18,neg,힘들게,25,2020-03-01
19,neg,스트레스,23,2020-03-01
20,neg,심하게,22,2020-03-01
21,neg,무서워,21,2020-03-01
22,neg,못하게,20,2020-03-01
23,neg,슬픈,20,2020-03-01
24,neg,싫어서,20,2020-03-01
25,neg,싫어하는,20,2020-03-01
26,neg,부담,19,2020-03-01
27,neg,아파서,19,2020-03-01
28,neg,부족한,18,2020-03-01
29,neg,실망,17,2020-03-01
30,neg,심한,17,2020-03-01
31,neg,어려울,17,2020-03-01
32,neg,후회,17,2020-03-01
33,neg,어렵다,16,2020-03-01
34,neg,이기적인,16,2020-03-01
35,neg,화,16,2020-03-01
36,neg,불편한,15,2020-03-01
37,neg,비싸다,15,2020-03-01
38,neg,화가,15,2020-03-01
39,neg,살기,14,2020-03-01
40,neg,나쁜,13,2020-03-01
41,neg,거짓말,12,2020-03-01
42,neg,욕,12,2020-03-01
43,neg,힘겹게,12,2020-03-01
44,neg,병을,11,2020-03-01
45,neg,불안한,11,2020-03-01
46,neg,불편함,11,2020-03-01
47,neg,손해,11,2020-03-01
48,neg,망할,10,2020-03-01
49,neg,무섭고,10,2020-03-01
50,neg,벌,10,2020-03-01
51,neg,어려워서,10,2020-03-01
52,neg,어렵고,10,2020-03-01
53,neg,울고,10,2020-03-01
54,neg,바보,9,2020-03-01
55,neg,심각한,9,2020-03-01
56,neg,어려워,9,2020-03-01
57,neg,무서워하는,8,2020-03-01
58,neg,싫고,8,2020-03-01
59,neg,아프고,8,2020-03-01
60,neg,짜증,8,2020-03-01
61,neg,짜증이,8,2020-03-01
62,neg,불편할,7,2020-03-01
63,neg,싫다고,7,2020-03-01
64,neg,쓸데없는,7,2020-03-01
65,neg,위험이,7,2020-03-01
66,neg,잘못된,7,2020-03-01
67,neg,최악의,7,2020-03-01
68,neg,거친,6,2020-03-01
69,neg,막혀,6,2020-03-01
70,neg,무서울,6,2020-03-01
71,neg,불만,6,2020-03-01
72,neg,비만,6,2020-03-01
73,neg,속상,6,2020-03-01
74,neg,아픈,6,2020-03-01
75,neg,어려움,6,2020-03-01
76,neg,어렵게,6,2020-03-01
77,neg,우울한,6,2020-03-01
78,neg,장애인,6,2020-03-01
79,neg,죄송합니다,6,2020-03-01
80,neg,귀찮은,5,2020-03-01
81,neg,더럽게,5,2020-03-01
82,neg,몰아쳐서,5,2020-03-01
83,neg,미련이,5,2020-03-01
84,neg,비난을,5,2020-03-01
85,neg,상처,5,2020-03-01
86,neg,손해를,5,2020-03-01
87,neg,슬퍼,5,2020-03-01
88,neg,시끄럽게,5,2020-03-01
89,neg,시끄럽고,5,2020-03-01
90,neg,쓸쓸한,5,2020-03-01
91,neg,아프다,5,2020-03-01
92,neg,앓고,5,2020-03-01
93,neg,위험한,5,2020-03-01
94,neg,지나친,5,2020-03-01
95,neg,처벌을,5,2020-03-01
96,neg,화를,5,2020-03-01
97,neg,환상,5,2020-03-01
98,neg,극혐,4,2020-03-01
99,neg,더러워,4,2020-03-01
100,neg,두려운,4,2020-03-01
101,neg,못생김,4,2020-03-01
102,neg,병으로,4,2020-03-01
103,neg,부담스러운,4,2020-03-01
104,neg,불쌍한,4,2020-03-01
105,neg,불쾌한,4,2020-03-01
106,neg,불편,4,2020-03-01
107,neg,사악한,4,2020-03-01
108,neg,상해서,4,2020-03-01
109,neg,싫다,4,2020-03-01
110,neg,싫어하고,4,2020-03-01
111,neg,쓸데없이,4,2020-03-01
112,neg,아파,4,2020-03-01
113,neg,아플,4,2020-03-01
114,neg,가난한,3,2020-03-01
115,neg,가짜,3,2020-03-01
116,neg,격하게,3,2020-03-01
117,neg,격한,3,2020-03-01
118,neg,곰팡이,3,2020-03-01
119,neg,공포증,3,2020-03-01
120,neg,기절할,3,2020-03-01
121,neg,끔찍한,3,2020-03-01
122,neg,나쁠,3,2020-03-01
123,neg,더러운,3,2020-03-01
124,neg,못난,3,2020-03-01
125,neg,무분별한,3,2020-03-01
126,neg,무섭다,3,2020-03-01
127,neg,방해가,3,2020-03-01
128,neg,병이,3,2020-03-01
129,neg,분노,3,2020-03-01
130,neg,불편하다,3,2020-03-01
131,neg,소름,3,2020-03-01
132,neg,쉰,3,2020-03-01
133,neg,슬프게,3,2020-03-01
134,neg,슬프다,3,2020-03-01
135,neg,싫은,3,2020-03-01
136,neg,쓰며,3,2020-03-01
137,neg,아픔,3,2020-03-01
138,neg,안타까울,3,2020-03-01
139,neg,어리석은,3,2020-03-01
140,neg,원한,3,2020-03-01
141,neg,이기적,3,2020-03-01
142,neg,잘못을,3,2020-03-01
143,neg,강제적으로,2,2020-03-01
144,neg,강탈,2,2020-03-01
145,neg,고통이,2,2020-03-01
146,neg,공포,2,2020-03-01
147,neg,과장된,2,2020-03-01
148,neg,괴로워,2,2020-03-01
149,neg,기절하듯이,2,2020-03-01
150,neg,꺼리는,2,2020-03-01
151,neg,당황한,2,2020-03-01
152,neg,떡실신,2,2020-03-01
153,neg,모진,2,2020-03-01
154,neg,몹쓸,2,2020-03-01
155,neg,무너지는,2,2020-03-01
156,neg,무서움,2,2020-03-01
157,neg,무서움을,2,2020-03-01
158,neg,병이나,2,2020-03-01
159,neg,보잘것없이,2,2020-03-01
160,neg,분이나,2,2020-03-01
161,neg,불만족,2,2020-03-01
162,neg,불쌍하게,2,2020-03-01
163,neg,불편하거나,2,2020-03-01
164,neg,불편하게,2,2020-03-01
165,neg,불편하고,2,2020-03-01
166,neg,비극,2,2020-03-01
167,neg,비난,2,2020-03-01
168,neg,상처를,2,2020-03-01
169,neg,상함,2,2020-03-01
170,neg,서운한,2,2020-03-01
171,neg,소름이,2,2020-03-01
172,neg,소홀히,2,2020-03-01
173,neg,슬플,2,2020-03-01
174,neg,슬픔,2,2020-03-01
175,neg,시끄럽다,2,2020-03-01
176,neg,싫게,2,2020-03-01
177,neg,악한,2,2020-03-01
178,neg,안타깝게,2,2020-03-01
179,neg,얄미운,2,2020-03-01
180,neg,어렵거나,2,2020-03-01
181,neg,억울함,2,2020-03-01
182,neg,왕따,2,2020-03-01
183,neg,욕을,2,2020-03-01
184,neg,위험하다,2,2020-03-01
185,neg,위협을,2,2020-03-01
186,neg,잘못되어,2,2020-03-01
187,neg,재난,2,2020-03-01
188,neg,절망,2,2020-03-01
189,neg,죄송하다,2,2020-03-01
190,neg,죽음의,2,2020-03-01
191,neg,지겹게,2,2020-03-01
192,neg,짜증나는,2,2020-03-01
193,neg,짜증난,2,2020-03-01
194,neg,짜증을,2,2020-03-01
195,neg,창피하다,2,2020-03-01
196,neg,최악,2,2020-03-01
197,neg,타격을,2,2020-03-01
198,neg,터무니없이,2,2020-03-01
199,neg,폐렴,2,2020-03-01
200,neg,가난하게,1,2020-03-01
201,neg,거만하고,1,2020-03-01
202,neg,거칠게,1,2020-03-01
203,neg,거칠다,1,2020-03-01
204,neg,건방지게,1,2020-03-01
205,neg,겁쟁이,1,2020-03-01
206,neg,게걸스럽게,1,2020-03-01
207,neg,고통,1,2020-03-01
208,neg,고통을,1,2020-03-01
209,neg,괴상한,1,2020-03-01
210,neg,그른,1,2020-03-01
211,neg,꺼린다,1,2020-03-01
212,neg,끔찍하다,1,2020-03-01
213,neg,난잡한,1,2020-03-01
214,neg,낭패,1,2020-03-01
215,neg,냉담한,1,2020-03-01
216,neg,너무하다,1,2020-03-01
217,neg,노여움을,1,2020-03-01
218,neg,느끼하다,1,2020-03-01
219,neg,다툼을,1,2020-03-01
220,neg,더럽고,1,2020-03-01
221,neg,두려움으로,1,2020-03-01
222,neg,두려움을,1,2020-03-01
223,neg,두려워,1,2020-03-01
224,neg,두렵다,1,2020-03-01
225,neg,두통,1,2020-03-01
226,neg,막히는,1,2020-03-01
227,neg,막히다,1,2020-03-01
228,neg,망연자실,1,2020-03-01
229,neg,멍청한,1,2020-03-01
230,neg,멘붕,1,2020-03-01
231,neg,모질게,1,2020-03-01
232,neg,못난이,1,2020-03-01
233,neg,못된,1,2020-03-01
234,neg,못살게,1,2020-03-01
235,neg,못생겼다,1,2020-03-01
236,neg,못하다,1,2020-03-01
237,neg,무섭거나,1,2020-03-01
238,neg,미천한,1,2020-03-01
239,neg,미치겠다,1,2020-03-01
240,neg,밉다,1,2020-03-01
241,neg,방해하는,1,2020-03-01
242,neg,배탈,1,2020-03-01
243,neg,번거로운,1,2020-03-01
244,neg,번거롭게,1,2020-03-01
245,neg,범죄에,1,2020-03-01
246,neg,병이다,1,2020-03-01
247,neg,병적으로,1,2020-03-01
248,neg,부담스럽다,1,2020-03-01
249,neg,부상,1,2020-03-01
250,neg,부정적인,1,2020-03-01
251,neg,분하다,1,2020-03-01
252,neg,분함,1,2020-03-01
253,neg,불길한,1,2020-03-01
254,neg,불만이,1,2020-03-01
255,neg,불면증,1,2020-03-01
256,neg,불쌍히,1,2020-03-01
257,neg,불안감,1,2020-03-01
258,neg,불안하게,1,2020-03-01
259,neg,불안하다,1,2020-03-01
260,neg,불안하여,1,2020-03-01
261,neg,불안해하는,1,2020-03-01
262,neg,불평,1,2020-03-01
263,neg,불평을,1,2020-03-01
264,neg,비난하는,1,2020-03-01
265,neg,빼앗기고,1,2020-03-01
266,neg,빼앗는,1,2020-03-01
267,neg,삐뚤어져서,1,2020-03-01
