,sentiment,word,n,date
1,neg,해가,246,2020-06-01
2,neg,해,162,2020-06-01
3,neg,못하고,111,2020-06-01
4,neg,힘든,80,2020-06-01
5,neg,비싼,68,2020-06-01
6,neg,흐린,62,2020-06-01
7,neg,걱정,50,2020-06-01
8,neg,분에,50,2020-06-01
9,neg,아니다,47,2020-06-01
10,neg,무서워서,45,2020-06-01
11,neg,힘들게,42,2020-06-01
12,neg,힘들,38,2020-06-01
13,neg,잘못,35,2020-06-01
14,neg,어려운,34,2020-06-01
15,neg,화,34,2020-06-01
16,neg,싫어하는,31,2020-06-01
17,neg,싫어서,30,2020-06-01
18,neg,후회,29,2020-06-01
19,neg,힘들다,28,2020-06-01
20,neg,병,27,2020-06-01
21,neg,무서워,25,2020-06-01
22,neg,심하게,25,2020-06-01
23,neg,스트레스,24,2020-06-01
24,neg,슬픈,24,2020-06-01
25,neg,부족한,23,2020-06-01
26,neg,비싸다,21,2020-06-01
27,neg,불편한,20,2020-06-01
28,neg,어렵게,19,2020-06-01
29,neg,무서운,18,2020-06-01
30,neg,미친,17,2020-06-01
31,neg,어려울,17,2020-06-01
32,neg,부담,16,2020-06-01
33,neg,아파서,16,2020-06-01
34,neg,심한,15,2020-06-01
35,neg,불안한,14,2020-06-01
36,neg,아픈,14,2020-06-01
37,neg,화가,14,2020-06-01
38,neg,싫다고,13,2020-06-01
39,neg,못하게,12,2020-06-01
40,neg,불편함,12,2020-06-01
41,neg,비만,12,2020-06-01
42,neg,죄송합니다,12,2020-06-01
43,neg,무섭고,11,2020-06-01
44,neg,싫고,11,2020-06-01
45,neg,병을,10,2020-06-01
46,neg,병이,10,2020-06-01
47,neg,살기,10,2020-06-01
48,neg,아프고,10,2020-06-01
49,neg,어렵다,10,2020-06-01
50,neg,망할,9,2020-06-01
51,neg,어려움,9,2020-06-01
52,neg,어렵고,9,2020-06-01
53,neg,울고,9,2020-06-01
54,neg,잘못된,9,2020-06-01
55,neg,환상,9,2020-06-01
56,neg,거짓말,8,2020-06-01
57,neg,거친,8,2020-06-01
58,neg,귀찮은,8,2020-06-01
59,neg,위험한,8,2020-06-01
60,neg,격하게,7,2020-06-01
61,neg,막히는,7,2020-06-01
62,neg,무섭다,7,2020-06-01
63,neg,벌,7,2020-06-01
64,neg,분이나,7,2020-06-01
65,neg,불쌍한,7,2020-06-01
66,neg,불편하고,7,2020-06-01
67,neg,소름,7,2020-06-01
68,neg,속상,7,2020-06-01
69,neg,시끄럽게,7,2020-06-01
70,neg,실망,7,2020-06-01
71,neg,우울한,7,2020-06-01
72,neg,짜증,7,2020-06-01
73,neg,가짜,6,2020-06-01
74,neg,무서워하는,6,2020-06-01
75,neg,방해하는,6,2020-06-01
76,neg,불만이,6,2020-06-01
77,neg,위험하다,6,2020-06-01
78,neg,지나친,6,2020-06-01
79,neg,짜증이,6,2020-06-01
80,neg,화를,6,2020-06-01
81,neg,힘겹게,6,2020-06-01
82,neg,나쁜,5,2020-06-01
83,neg,더러운,5,2020-06-01
84,neg,막혀,5,2020-06-01
85,neg,멘붕,5,2020-06-01
86,neg,무서울,5,2020-06-01
87,neg,무서움,5,2020-06-01
88,neg,바보,5,2020-06-01
89,neg,불편,5,2020-06-01
90,neg,불편할,5,2020-06-01
91,neg,사악한,5,2020-06-01
92,neg,슬프다,5,2020-06-01
93,neg,싫다,5,2020-06-01
94,neg,심하다,5,2020-06-01
95,neg,아플,5,2020-06-01
96,neg,어려워,5,2020-06-01
97,neg,위험이,5,2020-06-01
98,neg,장애인,5,2020-06-01
99,neg,지겹게,5,2020-06-01
100,neg,최악,5,2020-06-01
101,neg,거칠게,4,2020-06-01
102,neg,더럽게,4,2020-06-01
103,neg,막히다,4,2020-06-01
104,neg,못생김,4,2020-06-01
105,neg,부담스러운,4,2020-06-01
106,neg,불편하게,4,2020-06-01
107,neg,소름이,4,2020-06-01
108,neg,쉰,4,2020-06-01
109,neg,시무룩,4,2020-06-01
110,neg,싫은,4,2020-06-01
111,neg,심각한,4,2020-06-01
112,neg,쓰며,4,2020-06-01
