,sentiment,word,n,date
1,neg,해가,323,2021-11-01
2,neg,해,294,2021-11-01
3,neg,못하고,130,2021-11-01
4,neg,분에,111,2021-11-01
5,neg,힘든,89,2021-11-01
6,neg,걱정,72,2021-11-01
7,neg,비싼,63,2021-11-01
8,neg,아니다,60,2021-11-01
9,neg,병,49,2021-11-01
10,neg,화,49,2021-11-01
11,neg,어려운,48,2021-11-01
12,neg,잘못,47,2021-11-01
13,neg,힘들,43,2021-11-01
14,neg,힘들게,41,2021-11-01
15,neg,무서워서,34,2021-11-01
16,neg,미친,34,2021-11-01
17,neg,슬픈,34,2021-11-01
18,neg,싫어서,34,2021-11-01
19,neg,힘들다,32,2021-11-01
20,neg,무서운,28,2021-11-01
21,neg,불편한,28,2021-11-01
22,neg,흐린,27,2021-11-01
23,neg,비싸다,25,2021-11-01
24,neg,심하게,25,2021-11-01
25,neg,후회,25,2021-11-01
26,neg,부족한,24,2021-11-01
27,neg,어렵게,24,2021-11-01
28,neg,무서워,23,2021-11-01
29,neg,스트레스,22,2021-11-01
30,neg,싫어하는,21,2021-11-01
31,neg,불편함,20,2021-11-01
32,neg,못하게,19,2021-11-01
33,neg,아프고,18,2021-11-01
34,neg,어려울,18,2021-11-01
35,neg,부담,17,2021-11-01
36,neg,아픈,17,2021-11-01
37,neg,실망,16,2021-11-01
38,neg,바보,15,2021-11-01
39,neg,심한,15,2021-11-01
40,neg,어렵다,15,2021-11-01
41,neg,환상,15,2021-11-01
42,neg,살기,14,2021-11-01
43,neg,싫다,14,2021-11-01
44,neg,싫은,14,2021-11-01
45,neg,아파서,14,2021-11-01
46,neg,화가,14,2021-11-01
47,neg,거친,12,2021-11-01
48,neg,소름,12,2021-11-01
49,neg,위험한,12,2021-11-01
50,neg,힘겹게,12,2021-11-01
51,neg,귀찮은,11,2021-11-01
52,neg,분이나,11,2021-11-01
53,neg,번거로운,10,2021-11-01
54,neg,병을,10,2021-11-01
55,neg,불안한,10,2021-11-01
56,neg,불편할,10,2021-11-01
57,neg,싫다고,10,2021-11-01
58,neg,잘못된,10,2021-11-01
59,neg,무섭고,9,2021-11-01
60,neg,무섭다,9,2021-11-01
61,neg,병이,9,2021-11-01
62,neg,불편,9,2021-11-01
63,neg,슬프다,9,2021-11-01
64,neg,어려워서,9,2021-11-01
65,neg,격하게,8,2021-11-01
66,neg,멘붕,8,2021-11-01
67,neg,무서워하는,8,2021-11-01
68,neg,아프다,8,2021-11-01
69,neg,장애인,8,2021-11-01
70,neg,짜증,8,2021-11-01
71,neg,나쁜,7,2021-11-01
72,neg,무서움,7,2021-11-01
73,neg,불안,7,2021-11-01
74,neg,비만,7,2021-11-01
75,neg,소름이,7,2021-11-01
76,neg,슬퍼,7,2021-11-01
77,neg,싫고,7,2021-11-01
78,neg,싫어하고,7,2021-11-01
79,neg,어려움,7,2021-11-01
80,neg,어렵고,7,2021-11-01
81,neg,울고,7,2021-11-01
82,neg,위험이,7,2021-11-01
83,neg,지옥,7,2021-11-01
84,neg,짜증이,7,2021-11-01
85,neg,겁쟁이,6,2021-11-01
86,neg,망할,6,2021-11-01
87,neg,무서울,6,2021-11-01
88,neg,방해가,6,2021-11-01
89,neg,벌,6,2021-11-01
90,neg,불만,6,2021-11-01
91,neg,속상,6,2021-11-01
92,neg,심각하게,6,2021-11-01
93,neg,쓰러져,6,2021-11-01
94,neg,쓸데없는,6,2021-11-01
95,neg,아플,6,2021-11-01
96,neg,안타깝게,6,2021-11-01
97,neg,욕,6,2021-11-01
98,neg,죄송합니다,6,2021-11-01
99,neg,고통을,5,2021-11-01
100,neg,막혀,5,2021-11-01
101,neg,멍청한,5,2021-11-01
102,neg,불안하다,5,2021-11-01
103,neg,불쾌한,5,2021-11-01
104,neg,불편하고,5,2021-11-01
105,neg,서운한,5,2021-11-01
106,neg,실망한,5,2021-11-01
107,neg,아파,5,2021-11-01
108,neg,어려워,5,2021-11-01
109,neg,지나친,5,2021-11-01
110,neg,거짓말,4,2021-11-01
111,neg,더럽게,4,2021-11-01
112,neg,미련이,4,2021-11-01
